,box,angry,disgust,fear,happy,sad,surprise,neutral
43,"[713, 284, 193, 231]",0.01,0.0,0.16,0.36,0.17,0.01,0.29
44,"[706, 293, 179, 216]",0.01,0.0,0.15,0.34,0.16,0.01,0.33
45,"[707, 292, 177, 214]",0.02,0.0,0.19,0.21,0.24,0.01,0.33
46,"[714, 293, 172, 210]",0.01,0.0,0.14,0.22,0.24,0.02,0.36
47,"[714, 285, 186, 224]",0.02,0.0,0.19,0.22,0.25,0.01,0.3
48,"[722, 294, 170, 210]",0.02,0.0,0.2,0.17,0.24,0.03,0.36
49,"[724, 285, 182, 223]",0.02,0.0,0.12,0.21,0.23,0.01,0.41
50,"[719, 285, 183, 223]",0.02,0.0,0.13,0.34,0.14,0.01,0.37
51,"[714, 290, 179, 216]",0.04,0.0,0.18,0.3,0.18,0.01,0.29
52,"[704, 288, 187, 221]",0.02,0.0,0.15,0.35,0.19,0.01,0.28
53,"[663, 277, 207, 248]",0.01,0.0,0.1,0.52,0.13,0.01,0.22
54,"[751, 308, 188, 237]",0.01,0.0,0.06,0.58,0.09,0.0,0.26
55,"[737, 297, 185, 231]",0.01,0.0,0.1,0.41,0.1,0.01,0.36
56,"[729, 299, 183, 225]",0.02,0.0,0.13,0.34,0.12,0.01,0.38
57,"[721, 297, 185, 229]",0.03,0.0,0.15,0.37,0.13,0.01,0.32
58,"[716, 294, 185, 230]",0.02,0.0,0.09,0.43,0.1,0.01,0.36
59,"[712, 297, 180, 222]",0.02,0.0,0.12,0.41,0.14,0.01,0.3
60,"[710, 292, 185, 227]",0.01,0.0,0.1,0.43,0.12,0.01,0.32
61,"[712, 285, 190, 235]",0.01,0.0,0.12,0.53,0.09,0.01,0.24
62,"[717, 289, 184, 227]",0.02,0.0,0.14,0.38,0.13,0.01,0.32
63,"[716, 287, 188, 231]",0.01,0.0,0.15,0.28,0.15,0.01,0.4
64,"[719, 290, 183, 225]",0.01,0.0,0.14,0.28,0.14,0.01,0.42
65,"[720, 289, 183, 226]",0.02,0.0,0.19,0.27,0.16,0.01,0.36
66,"[720, 290, 183, 225]",0.02,0.0,0.17,0.27,0.2,0.01,0.33
67,"[718, 290, 183, 226]",0.02,0.0,0.17,0.28,0.19,0.01,0.33
68,"[716, 287, 186, 228]",0.02,0.0,0.13,0.28,0.16,0.01,0.41
69,"[715, 286, 187, 229]",0.01,0.0,0.15,0.3,0.16,0.01,0.36
70,"[714, 288, 186, 226]",0.01,0.0,0.14,0.27,0.17,0.01,0.4
71,"[715, 290, 185, 223]",0.01,0.0,0.19,0.25,0.18,0.01,0.36
72,"[714, 287, 187, 225]",0.01,0.0,0.18,0.32,0.17,0.01,0.31
73,"[713, 287, 186, 224]",0.02,0.0,0.18,0.27,0.18,0.01,0.35
74,"[711, 288, 186, 224]",0.01,0.0,0.16,0.35,0.15,0.01,0.32
75,"[710, 291, 177, 215]",0.02,0.0,0.21,0.22,0.21,0.02,0.33
76,"[708, 289, 179, 217]",0.02,0.0,0.21,0.17,0.2,0.02,0.39
77,"[708, 290, 177, 215]",0.02,0.0,0.19,0.22,0.2,0.01,0.35
78,"[710, 292, 174, 211]",0.02,0.0,0.15,0.26,0.2,0.01,0.35
79,"[713, 288, 183, 220]",0.02,0.0,0.22,0.11,0.28,0.01,0.36
80,"[721, 295, 169, 205]",0.02,0.0,0.15,0.21,0.26,0.01,0.34
81,"[738, 292, 187, 227]",0.02,0.0,0.2,0.12,0.23,0.01,0.41
82,"[735, 295, 173, 217]",0.03,0.0,0.24,0.22,0.24,0.02,0.24
83,"[722, 291, 175, 216]",0.02,0.0,0.17,0.17,0.31,0.02,0.31
84,"[719, 292, 172, 214]",0.02,0.0,0.24,0.09,0.26,0.04,0.34
85,"[714, 288, 180, 222]",0.02,0.0,0.18,0.18,0.25,0.02,0.36
86,"[717, 291, 172, 215]",0.01,0.0,0.2,0.14,0.22,0.03,0.4
87,"[714, 291, 174, 215]",0.02,0.0,0.19,0.25,0.19,0.03,0.32
88,"[714, 294, 173, 211]",0.02,0.0,0.19,0.29,0.19,0.02,0.28
89,"[708, 287, 179, 222]",0.02,0.0,0.19,0.14,0.25,0.02,0.38
90,"[708, 292, 176, 215]",0.02,0.0,0.15,0.2,0.28,0.01,0.34
91,"[707, 291, 177, 217]",0.01,0.0,0.21,0.17,0.26,0.01,0.33
92,"[707, 291, 175, 215]",0.02,0.0,0.25,0.25,0.19,0.02,0.27
93,"[706, 291, 175, 215]",0.02,0.0,0.24,0.26,0.2,0.02,0.26
94,"[706, 294, 175, 214]",0.02,0.0,0.19,0.22,0.24,0.02,0.31
95,"[706, 293, 174, 214]",0.02,0.0,0.23,0.14,0.25,0.02,0.34
96,"[707, 290, 175, 218]",0.02,0.0,0.22,0.22,0.19,0.02,0.33
97,"[707, 290, 175, 217]",0.02,0.0,0.25,0.28,0.16,0.02,0.27
98,"[705, 293, 176, 214]",0.02,0.0,0.22,0.23,0.18,0.02,0.33
99,"[705, 293, 176, 213]",0.02,0.0,0.21,0.28,0.17,0.02,0.31
100,"[706, 296, 175, 212]",0.02,0.0,0.19,0.21,0.26,0.02,0.3
101,"[705, 296, 175, 215]",0.02,0.0,0.21,0.18,0.24,0.02,0.33
102,"[705, 304, 173, 211]",0.02,0.0,0.22,0.18,0.25,0.01,0.32
103,"[704, 296, 178, 214]",0.03,0.0,0.16,0.3,0.21,0.01,0.29
104,"[704, 293, 180, 217]",0.02,0.0,0.16,0.33,0.17,0.01,0.32
105,"[711, 299, 169, 208]",0.03,0.0,0.21,0.31,0.16,0.01,0.29
106,"[712, 301, 169, 206]",0.03,0.0,0.23,0.25,0.21,0.01,0.27
107,"[714, 300, 168, 208]",0.03,0.0,0.19,0.26,0.21,0.01,0.31
108,"[709, 293, 180, 218]",0.03,0.0,0.17,0.33,0.21,0.01,0.26
109,"[712, 299, 176, 213]",0.03,0.0,0.22,0.17,0.28,0.01,0.29
110,"[717, 303, 168, 207]",0.03,0.0,0.17,0.31,0.14,0.01,0.33
111,"[715, 301, 174, 213]",0.03,0.0,0.17,0.34,0.17,0.01,0.28
112,"[714, 302, 176, 215]",0.03,0.0,0.12,0.28,0.18,0.01,0.39
113,"[718, 304, 169, 207]",0.03,0.0,0.1,0.31,0.17,0.01,0.38
114,"[717, 304, 168, 207]",0.03,0.0,0.12,0.28,0.21,0.01,0.35
115,"[716, 304, 169, 208]",0.03,0.0,0.15,0.28,0.2,0.01,0.32
116,"[716, 303, 169, 210]",0.02,0.0,0.18,0.31,0.18,0.01,0.29
117,"[716, 303, 169, 209]",0.03,0.0,0.14,0.3,0.18,0.01,0.34
118,"[715, 303, 170, 210]",0.02,0.0,0.14,0.27,0.21,0.02,0.35
119,"[716, 305, 170, 207]",0.03,0.0,0.12,0.26,0.21,0.01,0.36
120,"[716, 300, 177, 218]",0.02,0.0,0.12,0.26,0.22,0.01,0.38
121,"[724, 305, 171, 211]",0.02,0.0,0.14,0.28,0.23,0.03,0.3
122,"[724, 305, 172, 211]",0.02,0.0,0.11,0.31,0.21,0.02,0.32
123,"[722, 302, 174, 213]",0.02,0.0,0.1,0.24,0.22,0.02,0.42
124,"[723, 301, 174, 215]",0.02,0.0,0.11,0.27,0.22,0.02,0.36
125,"[725, 304, 171, 210]",0.02,0.0,0.1,0.22,0.21,0.02,0.42
126,"[725, 299, 178, 221]",0.01,0.0,0.11,0.27,0.15,0.02,0.42
127,"[727, 303, 173, 216]",0.02,0.0,0.14,0.22,0.18,0.02,0.41
128,"[728, 304, 171, 212]",0.02,0.0,0.12,0.22,0.18,0.02,0.43
129,"[728, 303, 172, 216]",0.03,0.0,0.14,0.33,0.17,0.03,0.31
130,"[725, 304, 172, 214]",0.01,0.0,0.09,0.28,0.13,0.01,0.47
131,"[727, 290, 182, 225]",0.01,0.0,0.19,0.09,0.21,0.03,0.47
132,"[731, 295, 176, 216]",0.02,0.0,0.2,0.17,0.31,0.03,0.27
133,"[734, 296, 175, 217]",0.02,0.0,0.15,0.21,0.27,0.02,0.33
134,"[739, 297, 174, 215]",0.02,0.0,0.15,0.28,0.21,0.02,0.32
135,"[741, 296, 174, 216]",0.02,0.0,0.18,0.18,0.26,0.02,0.34
136,"[742, 298, 173, 215]",0.02,0.0,0.21,0.16,0.27,0.02,0.32
137,"[742, 297, 174, 216]",0.03,0.0,0.23,0.12,0.31,0.01,0.29
138,"[744, 297, 173, 215]",0.03,0.0,0.23,0.08,0.37,0.01,0.27
139,"[738, 297, 174, 215]",0.03,0.0,0.17,0.14,0.36,0.01,0.29
140,"[743, 296, 173, 216]",0.03,0.0,0.23,0.08,0.36,0.01,0.3
141,"[741, 295, 174, 217]",0.04,0.0,0.25,0.15,0.27,0.02,0.27
142,"[741, 296, 175, 216]",0.03,0.0,0.18,0.26,0.26,0.01,0.26
143,"[736, 296, 176, 216]",0.03,0.0,0.24,0.13,0.32,0.02,0.26
144,"[737, 295, 176, 217]",0.02,0.0,0.16,0.17,0.34,0.01,0.29
145,"[733, 294, 177, 219]",0.04,0.0,0.11,0.37,0.21,0.01,0.27
146,"[731, 294, 177, 219]",0.03,0.0,0.09,0.55,0.16,0.01,0.17
147,"[733, 295, 178, 218]",0.04,0.0,0.1,0.46,0.14,0.01,0.25
148,"[733, 295, 178, 217]",0.04,0.0,0.11,0.45,0.11,0.01,0.28
149,"[727, 291, 185, 224]",0.03,0.0,0.09,0.44,0.14,0.01,0.29
150,"[726, 290, 185, 224]",0.03,0.0,0.11,0.33,0.19,0.01,0.33
151,"[728, 288, 189, 227]",0.02,0.0,0.18,0.26,0.22,0.01,0.31
152,"[727, 288, 186, 226]",0.01,0.0,0.11,0.38,0.15,0.01,0.34
153,"[725, 288, 188, 226]",0.03,0.0,0.14,0.26,0.16,0.01,0.41
154,"[722, 288, 184, 227]",0.02,0.0,0.12,0.35,0.15,0.01,0.35
155,"[723, 287, 187, 230]",0.03,0.0,0.16,0.36,0.17,0.02,0.26
156,"[744, 302, 178, 216]",0.04,0.0,0.13,0.32,0.23,0.01,0.26
157,"[735, 296, 184, 220]",0.02,0.0,0.12,0.27,0.22,0.01,0.36
158,"[723, 293, 178, 213]",0.05,0.0,0.15,0.22,0.28,0.01,0.28
159,"[708, 294, 177, 211]",0.04,0.0,0.14,0.26,0.21,0.01,0.35
160,"[619, 429, 75, 92]",0.34,0.0,0.05,0.29,0.04,0.06,0.22
161,"[703, 267, 185, 225]",0.03,0.0,0.12,0.46,0.12,0.02,0.26
162,"[709, 266, 183, 221]",0.04,0.0,0.17,0.27,0.21,0.03,0.29
163,"[717, 255, 188, 229]",0.04,0.0,0.17,0.29,0.18,0.03,0.29
164,"[750, 224, 195, 235]",0.07,0.0,0.16,0.4,0.17,0.01,0.18
165,"[756, 144, 243, 299]",0.04,0.0,0.11,0.41,0.22,0.0,0.22
166,"[753, 144, 244, 300]",0.04,0.0,0.12,0.34,0.28,0.0,0.21
167,"[750, 147, 245, 297]",0.04,0.0,0.12,0.43,0.21,0.0,0.19
168,"[748, 143, 246, 302]",0.03,0.0,0.09,0.49,0.16,0.01,0.23
169,"[708, 277, 180, 216]",0.06,0.0,0.13,0.33,0.18,0.03,0.27
170,"[714, 253, 193, 238]",0.03,0.0,0.18,0.35,0.17,0.04,0.23
171,"[748, 118, 250, 317]",0.04,0.0,0.11,0.18,0.39,0.01,0.27
172,"[748, 153, 259, 319]",0.02,0.0,0.13,0.15,0.36,0.01,0.33
173,"[705, 285, 179, 217]",0.02,0.0,0.21,0.27,0.18,0.04,0.28
174,"[718, 289, 177, 216]",0.02,0.0,0.18,0.17,0.24,0.03,0.36
175,"[718, 284, 174, 217]",0.01,0.0,0.09,0.29,0.21,0.02,0.38
176,"[721, 288, 179, 217]",0.02,0.0,0.11,0.25,0.29,0.02,0.31
177,"[722, 287, 178, 216]",0.02,0.0,0.16,0.35,0.18,0.02,0.27
178,"[718, 290, 178, 216]",0.02,0.0,0.14,0.39,0.21,0.02,0.23
179,"[716, 289, 181, 217]",0.02,0.0,0.17,0.28,0.23,0.03,0.27
180,"[710, 291, 181, 219]",0.02,0.0,0.15,0.43,0.18,0.01,0.21
181,"[715, 292, 181, 218]",0.02,0.0,0.15,0.32,0.23,0.02,0.26
182,"[708, 294, 178, 218]",0.02,0.0,0.21,0.21,0.28,0.01,0.26
183,"[704, 297, 179, 217]",0.02,0.0,0.13,0.35,0.22,0.01,0.27
184,"[686, 301, 182, 217]",0.03,0.0,0.25,0.11,0.36,0.01,0.24
185,"[762, 655, 27, 41]",0.15,0.01,0.07,0.17,0.25,0.1,0.25
186,"[685, 297, 182, 219]",0.03,0.0,0.19,0.13,0.39,0.01,0.23
187,"[687, 298, 180, 219]",0.03,0.0,0.15,0.22,0.32,0.01,0.27
188,"[686, 296, 182, 219]",0.04,0.0,0.19,0.19,0.32,0.01,0.25
189,"[697, 291, 179, 218]",0.03,0.0,0.13,0.27,0.36,0.01,0.2
190,"[732, 289, 179, 222]",0.03,0.0,0.18,0.23,0.24,0.04,0.29
191,"[733, 291, 179, 222]",0.04,0.0,0.18,0.09,0.34,0.02,0.33
192,"[738, 294, 179, 220]",0.04,0.0,0.16,0.13,0.45,0.01,0.21
193,"[742, 294, 177, 217]",0.04,0.0,0.16,0.16,0.43,0.01,0.19
194,"[748, 294, 181, 217]",0.08,0.0,0.18,0.18,0.38,0.01,0.17
195,"[752, 297, 181, 217]",0.06,0.0,0.15,0.13,0.47,0.01,0.18
196,"[754, 291, 193, 230]",0.03,0.0,0.16,0.16,0.25,0.0,0.39
197,"[747, 292, 187, 224]",0.03,0.0,0.15,0.18,0.26,0.01,0.38
198,"[730, 285, 184, 226]",0.06,0.0,0.16,0.29,0.2,0.01,0.27
199,"[706, 284, 195, 237]",0.03,0.0,0.11,0.42,0.13,0.01,0.31
200,"[674, 292, 192, 228]",0.01,0.0,0.06,0.58,0.15,0.0,0.19
201,"[707, 293, 173, 207]",0.03,0.0,0.19,0.26,0.16,0.02,0.34
202,"[697, 267, 196, 241]",0.01,0.0,0.35,0.14,0.25,0.03,0.21
203,"[672, 312, 192, 231]",0.01,0.0,0.15,0.27,0.25,0.01,0.32
204,"[669, 306, 195, 236]",0.01,0.0,0.16,0.44,0.17,0.01,0.2
205,"[715, 312, 169, 197]",0.05,0.0,0.14,0.12,0.27,0.01,0.41
206,"[750, 310, 178, 211]",0.03,0.0,0.14,0.1,0.27,0.01,0.45
207,"[786, 331, 177, 209]",0.03,0.0,0.12,0.13,0.26,0.01,0.45
208,"[772, 319, 180, 213]",0.02,0.0,0.14,0.16,0.25,0.01,0.41
209,"[713, 322, 166, 198]",0.03,0.0,0.18,0.18,0.29,0.02,0.28
210,"[714, 322, 166, 197]",0.03,0.0,0.15,0.17,0.26,0.01,0.37
211,"[716, 322, 167, 200]",0.03,0.0,0.16,0.27,0.25,0.01,0.29
212,"[717, 323, 164, 198]",0.03,0.0,0.21,0.18,0.25,0.02,0.3
213,"[720, 323, 164, 196]",0.02,0.0,0.17,0.12,0.25,0.01,0.42
214,"[709, 314, 175, 211]",0.04,0.0,0.15,0.21,0.28,0.01,0.31
215,"[723, 320, 164, 200]",0.03,0.0,0.19,0.23,0.32,0.02,0.21
216,"[725, 321, 164, 200]",0.02,0.0,0.15,0.22,0.27,0.02,0.32
217,"[750, 320, 176, 213]",0.04,0.0,0.19,0.31,0.25,0.01,0.21
218,"[747, 320, 174, 213]",0.03,0.0,0.11,0.42,0.21,0.01,0.22
219,"[747, 319, 171, 213]",0.05,0.0,0.14,0.33,0.24,0.01,0.22
220,"[738, 320, 187, 232]",0.01,0.0,0.11,0.3,0.24,0.02,0.31
221,"[743, 328, 179, 219]",0.02,0.0,0.14,0.22,0.35,0.03,0.24
222,"[740, 331, 174, 215]",0.04,0.0,0.23,0.19,0.35,0.02,0.17
223,"[741, 332, 173, 214]",0.03,0.0,0.22,0.12,0.46,0.01,0.15
224,"[740, 330, 175, 217]",0.03,0.0,0.17,0.2,0.4,0.01,0.19
225,"[741, 332, 173, 215]",0.04,0.0,0.23,0.18,0.43,0.01,0.11
226,"[742, 331, 175, 215]",0.03,0.0,0.17,0.24,0.38,0.01,0.17
227,"[741, 332, 176, 217]",0.03,0.0,0.17,0.24,0.44,0.01,0.12
228,"[742, 333, 176, 215]",0.04,0.0,0.16,0.23,0.44,0.01,0.12
229,"[742, 333, 176, 213]",0.04,0.0,0.15,0.27,0.37,0.01,0.16
230,"[742, 331, 176, 218]",0.04,0.0,0.21,0.21,0.34,0.03,0.17
231,"[744, 334, 177, 219]",0.03,0.0,0.21,0.17,0.41,0.02,0.15
232,"[724, 315, 208, 266]",0.13,0.0,0.11,0.1,0.47,0.0,0.18
233,"[770, 340, 167, 205]",0.06,0.01,0.21,0.18,0.41,0.03,0.09
234,"[756, 332, 182, 223]",0.02,0.0,0.19,0.33,0.28,0.01,0.17
235,"[759, 335, 174, 213]",0.02,0.0,0.18,0.14,0.4,0.01,0.25
236,"[755, 328, 179, 221]",0.02,0.0,0.19,0.21,0.33,0.01,0.23
237,"[755, 329, 178, 219]",0.02,0.0,0.23,0.16,0.4,0.01,0.18
238,"[754, 331, 175, 217]",0.02,0.0,0.19,0.23,0.29,0.01,0.26
239,"[757, 334, 173, 212]",0.02,0.0,0.18,0.23,0.4,0.01,0.16
240,"[703, 299, 238, 276]",0.01,0.0,0.06,0.25,0.18,0.01,0.47
241,"[754, 333, 177, 218]",0.02,0.0,0.19,0.21,0.36,0.01,0.21
242,"[752, 333, 176, 216]",0.02,0.0,0.16,0.28,0.33,0.01,0.2
243,"[751, 331, 172, 213]",0.03,0.0,0.19,0.2,0.35,0.02,0.22
244,"[750, 331, 171, 212]",0.02,0.0,0.2,0.18,0.34,0.02,0.23
245,"[747, 331, 178, 217]",0.02,0.0,0.21,0.13,0.44,0.01,0.19
246,"[748, 332, 176, 216]",0.02,0.0,0.19,0.21,0.31,0.01,0.25
247,"[748, 332, 175, 216]",0.02,0.0,0.2,0.15,0.41,0.02,0.21
248,"[747, 330, 175, 215]",0.03,0.0,0.2,0.15,0.39,0.02,0.2
249,"[746, 327, 179, 220]",0.02,0.0,0.14,0.29,0.31,0.01,0.23
250,"[746, 326, 179, 220]",0.02,0.0,0.16,0.14,0.43,0.01,0.24
251,"[745, 326, 177, 219]",0.02,0.0,0.17,0.21,0.37,0.01,0.22
252,"[743, 325, 176, 217]",0.02,0.0,0.2,0.2,0.35,0.02,0.21
253,"[744, 328, 178, 218]",0.02,0.0,0.15,0.23,0.39,0.01,0.19
254,"[744, 328, 177, 216]",0.02,0.0,0.14,0.44,0.21,0.01,0.18
255,"[741, 325, 176, 218]",0.02,0.0,0.21,0.28,0.3,0.03,0.16
256,"[745, 328, 177, 218]",0.02,0.0,0.17,0.24,0.36,0.01,0.2
257,"[745, 328, 178, 218]",0.02,0.0,0.17,0.26,0.33,0.01,0.21
258,"[745, 328, 176, 216]",0.02,0.0,0.17,0.35,0.21,0.01,0.23
259,"[747, 328, 177, 214]",0.02,0.0,0.19,0.18,0.35,0.02,0.24
260,"[757, 328, 175, 213]",0.02,0.0,0.17,0.2,0.36,0.01,0.24
261,"[733, 297, 264, 334]",0.03,0.0,0.06,0.14,0.5,0.03,0.24
262,"[621, 425, 67, 86]",0.23,0.0,0.06,0.22,0.07,0.01,0.41
263,"[786, 321, 183, 227]",0.02,0.0,0.21,0.2,0.26,0.01,0.3
264,"[785, 322, 183, 226]",0.01,0.0,0.16,0.36,0.25,0.01,0.22
265,"[776, 320, 179, 224]",0.02,0.0,0.23,0.16,0.34,0.01,0.23
266,"[756, 324, 172, 209]",0.03,0.0,0.22,0.27,0.26,0.01,0.2
267,"[750, 323, 171, 206]",0.04,0.0,0.22,0.15,0.35,0.01,0.23
268,"[740, 319, 169, 206]",0.03,0.0,0.17,0.19,0.33,0.01,0.27
269,"[749, 324, 169, 208]",0.04,0.0,0.15,0.28,0.28,0.02,0.23
270,"[746, 322, 169, 208]",0.05,0.0,0.18,0.25,0.3,0.02,0.2
271,"[744, 320, 167, 207]",0.05,0.0,0.18,0.25,0.29,0.03,0.2
272,"[741, 320, 166, 205]",0.05,0.0,0.18,0.26,0.27,0.04,0.2
273,"[737, 320, 164, 201]",0.05,0.0,0.19,0.29,0.23,0.03,0.22
274,"[732, 322, 162, 197]",0.03,0.0,0.19,0.21,0.21,0.03,0.33
275,"[729, 322, 160, 196]",0.03,0.0,0.16,0.16,0.29,0.02,0.33
276,"[730, 322, 159, 192]",0.03,0.0,0.16,0.18,0.27,0.03,0.34
277,"[730, 323, 159, 194]",0.03,0.0,0.22,0.2,0.26,0.03,0.25
278,"[728, 319, 163, 199]",0.03,0.0,0.23,0.18,0.26,0.02,0.27
279,"[731, 320, 160, 195]",0.03,0.0,0.14,0.25,0.27,0.01,0.3
280,"[730, 320, 162, 196]",0.02,0.0,0.15,0.23,0.28,0.01,0.3
281,"[731, 320, 161, 196]",0.04,0.0,0.14,0.24,0.24,0.02,0.32
282,"[731, 320, 163, 199]",0.04,0.0,0.25,0.15,0.25,0.04,0.27
283,"[724, 300, 173, 213]",0.03,0.0,0.19,0.23,0.29,0.02,0.23
284,"[722, 293, 181, 219]",0.03,0.0,0.24,0.24,0.21,0.02,0.25
285,"[722, 288, 183, 221]",0.02,0.0,0.17,0.34,0.16,0.01,0.29
286,"[724, 294, 182, 222]",0.05,0.0,0.14,0.43,0.17,0.01,0.19
287,"[729, 299, 180, 219]",0.04,0.0,0.15,0.45,0.13,0.01,0.21
288,"[734, 304, 180, 216]",0.04,0.0,0.17,0.43,0.16,0.01,0.19
289,"[737, 303, 185, 222]",0.04,0.0,0.22,0.36,0.18,0.01,0.19
290,"[745, 312, 176, 214]",0.06,0.0,0.26,0.22,0.25,0.02,0.19
291,"[745, 310, 179, 220]",0.04,0.0,0.22,0.32,0.23,0.01,0.17
292,"[747, 311, 178, 220]",0.05,0.0,0.23,0.28,0.25,0.03,0.17
293,"[748, 313, 177, 220]",0.05,0.0,0.18,0.35,0.27,0.02,0.12
294,"[747, 315, 178, 218]",0.03,0.0,0.15,0.3,0.26,0.02,0.24
295,"[747, 315, 177, 217]",0.03,0.0,0.17,0.3,0.26,0.02,0.22
296,"[745, 312, 180, 220]",0.02,0.0,0.13,0.4,0.18,0.02,0.24
297,"[743, 310, 181, 221]",0.03,0.0,0.15,0.41,0.2,0.01,0.19
298,"[741, 313, 177, 218]",0.03,0.0,0.15,0.3,0.21,0.02,0.28
299,"[737, 309, 178, 220]",0.03,0.0,0.16,0.25,0.25,0.01,0.29
300,"[736, 306, 177, 219]",0.03,0.0,0.18,0.25,0.24,0.02,0.26
301,"[740, 305, 178, 218]",0.04,0.0,0.16,0.21,0.36,0.01,0.21
302,"[753, 305, 183, 218]",0.03,0.0,0.11,0.36,0.26,0.01,0.23
303,"[767, 308, 187, 222]",0.05,0.0,0.15,0.3,0.29,0.02,0.19
304,"[783, 309, 184, 222]",0.05,0.0,0.12,0.32,0.32,0.02,0.18
305,"[797, 316, 183, 228]",0.03,0.0,0.12,0.33,0.33,0.02,0.18
306,"[766, 330, 198, 237]",0.02,0.0,0.06,0.39,0.35,0.01,0.17
307,"[999, 666, 38, 46]",0.19,0.0,0.09,0.06,0.42,0.0,0.25
308,"[717, 303, 182, 222]",0.03,0.0,0.1,0.52,0.08,0.01,0.26
309,"[731, 295, 186, 226]",0.03,0.0,0.28,0.19,0.24,0.02,0.24
310,"[734, 296, 184, 224]",0.04,0.0,0.29,0.15,0.29,0.03,0.2
311,"[734, 299, 178, 218]",0.05,0.0,0.24,0.09,0.4,0.03,0.2
312,"[735, 298, 184, 222]",0.03,0.0,0.23,0.21,0.27,0.03,0.23
313,"[735, 301, 176, 215]",0.03,0.0,0.2,0.14,0.32,0.03,0.28
314,"[736, 299, 179, 219]",0.03,0.0,0.24,0.26,0.24,0.02,0.22
315,"[736, 300, 177, 218]",0.04,0.0,0.22,0.18,0.34,0.02,0.2
