,box,angry,disgust,fear,happy,sad,surprise,neutral
33,"[715, 267, 204, 252]",0.06,0.0,0.12,0.06,0.17,0.01,0.58
34,"[717, 269, 204, 251]",0.15,0.0,0.12,0.17,0.17,0.0,0.38
35,"[717, 265, 206, 254]",0.15,0.0,0.12,0.13,0.21,0.0,0.39
36,"[721, 264, 210, 258]",0.11,0.0,0.14,0.14,0.23,0.0,0.38
37,"[723, 266, 210, 257]",0.06,0.0,0.15,0.06,0.21,0.01,0.52
38,"[726, 269, 209, 257]",0.14,0.0,0.17,0.04,0.19,0.01,0.45
39,"[721, 265, 214, 260]",0.13,0.0,0.15,0.1,0.23,0.01,0.38
40,"[710, 260, 211, 260]",0.11,0.0,0.14,0.19,0.18,0.01,0.38
41,"[709, 255, 212, 260]",0.19,0.0,0.1,0.16,0.21,0.0,0.34
42,"[729, 267, 212, 261]",0.08,0.0,0.2,0.05,0.17,0.01,0.49
43,"[725, 268, 211, 261]",0.08,0.0,0.17,0.04,0.18,0.01,0.53
44,"[712, 261, 215, 267]",0.05,0.0,0.09,0.03,0.13,0.01,0.69
45,"[714, 263, 216, 265]",0.06,0.0,0.15,0.05,0.21,0.01,0.53
46,"[716, 265, 217, 263]",0.08,0.0,0.15,0.04,0.21,0.01,0.52
47,"[716, 265, 217, 264]",0.08,0.0,0.14,0.04,0.21,0.01,0.52
48,"[717, 265, 215, 263]",0.08,0.0,0.1,0.04,0.16,0.0,0.62
49,"[716, 265, 215, 263]",0.1,0.0,0.14,0.05,0.21,0.0,0.49
50,"[721, 268, 210, 259]",0.08,0.0,0.15,0.05,0.17,0.01,0.55
51,"[721, 269, 209, 256]",0.12,0.0,0.18,0.05,0.21,0.01,0.43
52,"[719, 271, 206, 254]",0.06,0.0,0.13,0.07,0.18,0.01,0.55
53,"[712, 263, 212, 265]",0.1,0.0,0.1,0.14,0.24,0.01,0.41
54,"[709, 262, 217, 268]",0.05,0.0,0.08,0.05,0.21,0.01,0.59
55,"[715, 263, 214, 265]",0.07,0.0,0.08,0.04,0.18,0.01,0.64
56,"[719, 265, 212, 261]",0.06,0.0,0.08,0.04,0.18,0.01,0.63
57,"[707, 263, 211, 260]",0.11,0.0,0.11,0.06,0.28,0.0,0.43
58,"[715, 263, 206, 256]",0.05,0.0,0.11,0.05,0.18,0.01,0.59
59,"[719, 265, 208, 257]",0.08,0.0,0.15,0.04,0.21,0.01,0.51
60,"[718, 262, 214, 262]",0.09,0.0,0.12,0.04,0.21,0.01,0.53
61,"[725, 266, 218, 267]",0.1,0.0,0.11,0.05,0.17,0.01,0.56
62,"[736, 268, 213, 261]",0.06,0.0,0.08,0.06,0.12,0.01,0.68
63,"[732, 266, 209, 251]",0.12,0.0,0.13,0.16,0.21,0.01,0.36
64,"[694, 262, 211, 263]",0.05,0.0,0.13,0.03,0.13,0.0,0.66
65,"[698, 264, 208, 260]",0.06,0.0,0.14,0.05,0.15,0.0,0.6
66,"[713, 271, 204, 250]",0.07,0.0,0.12,0.06,0.17,0.0,0.57
67,"[708, 263, 211, 261]",0.08,0.0,0.1,0.09,0.2,0.0,0.53
68,"[703, 268, 212, 263]",0.07,0.0,0.13,0.03,0.2,0.0,0.57
69,"[729, 269, 213, 261]",0.09,0.0,0.18,0.02,0.18,0.01,0.53
70,"[736, 272, 210, 254]",0.06,0.0,0.12,0.03,0.14,0.01,0.63
71,"[730, 274, 208, 252]",0.1,0.0,0.27,0.01,0.19,0.01,0.42
72,"[725, 273, 209, 256]",0.06,0.0,0.2,0.01,0.2,0.01,0.51
73,"[718, 267, 210, 262]",0.06,0.0,0.29,0.04,0.19,0.01,0.42
74,"[669, 272, 201, 247]",0.09,0.0,0.16,0.16,0.21,0.01,0.36
75,"[669, 249, 219, 275]",0.07,0.0,0.07,0.55,0.11,0.0,0.2
76,"[677, 258, 219, 274]",0.06,0.0,0.15,0.12,0.17,0.0,0.51
77,"[688, 269, 212, 264]",0.07,0.0,0.27,0.12,0.2,0.0,0.33
78,"[684, 270, 212, 263]",0.08,0.0,0.26,0.13,0.21,0.01,0.31
79,"[686, 267, 210, 260]",0.08,0.0,0.31,0.11,0.23,0.0,0.26
80,"[679, 261, 207, 260]",0.09,0.0,0.18,0.18,0.16,0.01,0.39
81,"[669, 251, 221, 282]",0.1,0.0,0.23,0.1,0.21,0.0,0.35
82,"[678, 253, 215, 275]",0.12,0.0,0.25,0.08,0.24,0.01,0.31
83,"[683, 245, 219, 286]",0.07,0.0,0.13,0.19,0.3,0.0,0.31
84,"[694, 259, 209, 263]",0.07,0.0,0.13,0.1,0.16,0.01,0.54
85,"[694, 261, 209, 259]",0.09,0.0,0.21,0.08,0.22,0.0,0.39
86,"[693, 263, 209, 257]",0.08,0.0,0.28,0.05,0.21,0.01,0.37
87,"[699, 261, 210, 265]",0.1,0.0,0.21,0.08,0.17,0.01,0.44
88,"[701, 262, 210, 262]",0.1,0.0,0.19,0.07,0.2,0.01,0.44
89,"[700, 265, 208, 257]",0.08,0.0,0.19,0.07,0.19,0.01,0.47
90,"[700, 263, 206, 257]",0.11,0.0,0.21,0.08,0.2,0.01,0.39
91,"[702, 263, 204, 255]",0.14,0.0,0.15,0.21,0.23,0.0,0.27
92,"[697, 264, 207, 257]",0.13,0.0,0.19,0.13,0.21,0.01,0.34
93,"[694, 260, 209, 262]",0.08,0.0,0.24,0.14,0.21,0.01,0.32
94,"[692, 259, 211, 268]",0.08,0.0,0.26,0.09,0.18,0.0,0.39
95,"[691, 258, 212, 268]",0.09,0.0,0.22,0.11,0.15,0.0,0.42
96,"[691, 257, 212, 268]",0.07,0.0,0.19,0.17,0.2,0.0,0.36
97,"[692, 260, 209, 266]",0.07,0.0,0.29,0.12,0.19,0.0,0.33
98,"[691, 259, 212, 268]",0.06,0.0,0.3,0.08,0.24,0.01,0.31
99,"[688, 261, 213, 268]",0.07,0.0,0.29,0.07,0.18,0.01,0.38
100,"[692, 266, 208, 263]",0.09,0.0,0.27,0.15,0.15,0.01,0.33
101,"[689, 265, 213, 265]",0.04,0.0,0.12,0.16,0.19,0.01,0.48
102,"[693, 268, 214, 265]",0.09,0.0,0.18,0.14,0.18,0.01,0.41
103,"[683, 257, 223, 279]",0.05,0.0,0.15,0.12,0.19,0.0,0.5
104,"[687, 256, 217, 277]",0.1,0.0,0.22,0.05,0.27,0.01,0.36
105,"[689, 266, 212, 266]",0.06,0.0,0.21,0.07,0.19,0.0,0.46
106,"[692, 268, 211, 263]",0.09,0.0,0.21,0.12,0.21,0.0,0.36
107,"[691, 265, 214, 268]",0.05,0.0,0.13,0.1,0.23,0.0,0.48
108,"[713, 272, 210, 260]",0.05,0.0,0.17,0.04,0.2,0.01,0.52
109,"[718, 272, 208, 260]",0.06,0.0,0.21,0.01,0.27,0.01,0.45
110,"[718, 274, 208, 259]",0.05,0.0,0.21,0.03,0.21,0.01,0.49
111,"[718, 275, 207, 259]",0.04,0.0,0.22,0.03,0.17,0.01,0.53
112,"[709, 270, 210, 262]",0.07,0.0,0.27,0.03,0.14,0.01,0.49
113,"[699, 263, 219, 273]",0.06,0.0,0.23,0.09,0.18,0.01,0.44
114,"[700, 272, 211, 259]",0.07,0.0,0.25,0.05,0.18,0.01,0.44
115,"[681, 258, 233, 287]",0.14,0.0,0.11,0.4,0.12,0.01,0.22
116,"[705, 265, 225, 282]",0.04,0.0,0.15,0.07,0.15,0.01,0.59
117,"[710, 273, 232, 280]",0.09,0.0,0.15,0.13,0.27,0.01,0.36
118,"[719, 285, 218, 264]",0.04,0.0,0.15,0.03,0.14,0.01,0.64
119,"[717, 282, 218, 264]",0.05,0.0,0.14,0.04,0.12,0.01,0.66
120,"[720, 285, 217, 261]",0.07,0.0,0.21,0.08,0.16,0.01,0.47
121,"[725, 278, 214, 262]",0.07,0.0,0.19,0.09,0.17,0.01,0.48
122,"[722, 273, 212, 261]",0.06,0.0,0.19,0.02,0.17,0.0,0.56
123,"[725, 272, 210, 258]",0.05,0.0,0.12,0.07,0.21,0.01,0.55
124,"[726, 269, 211, 263]",0.06,0.0,0.14,0.07,0.22,0.01,0.5
125,"[728, 271, 212, 263]",0.04,0.0,0.1,0.03,0.15,0.01,0.66
126,"[732, 276, 208, 257]",0.05,0.0,0.11,0.04,0.15,0.01,0.65
127,"[731, 276, 212, 260]",0.06,0.0,0.11,0.05,0.14,0.0,0.64
128,"[732, 277, 212, 259]",0.05,0.0,0.11,0.03,0.16,0.01,0.65
129,"[717, 263, 233, 285]",0.06,0.0,0.12,0.01,0.15,0.01,0.65
130,"[738, 278, 212, 259]",0.05,0.0,0.13,0.01,0.15,0.01,0.65
131,"[741, 278, 212, 259]",0.05,0.0,0.09,0.05,0.16,0.01,0.64
132,"[741, 277, 216, 266]",0.03,0.0,0.08,0.02,0.1,0.01,0.76
133,"[741, 279, 214, 264]",0.06,0.0,0.11,0.01,0.16,0.01,0.64
134,"[742, 279, 213, 262]",0.04,0.0,0.11,0.02,0.12,0.01,0.71
135,"[738, 277, 216, 266]",0.03,0.0,0.1,0.02,0.12,0.01,0.72
136,"[736, 276, 219, 269]",0.05,0.0,0.12,0.01,0.13,0.0,0.68
137,"[737, 276, 218, 269]",0.08,0.0,0.18,0.01,0.2,0.0,0.54
138,"[729, 275, 214, 264]",0.04,0.0,0.09,0.03,0.16,0.01,0.68
139,"[732, 282, 209, 253]",0.05,0.0,0.1,0.05,0.17,0.01,0.62
140,"[726, 275, 212, 258]",0.07,0.0,0.12,0.06,0.18,0.01,0.58
141,"[725, 272, 214, 264]",0.07,0.0,0.09,0.04,0.13,0.0,0.66
142,"[727, 271, 216, 266]",0.04,0.0,0.11,0.06,0.14,0.01,0.64
143,"[739, 275, 214, 264]",0.06,0.0,0.09,0.04,0.13,0.01,0.66
144,"[732, 274, 213, 261]",0.04,0.0,0.12,0.05,0.16,0.01,0.61
145,"[723, 271, 213, 261]",0.05,0.0,0.11,0.03,0.2,0.0,0.6
146,"[722, 275, 205, 251]",0.09,0.0,0.1,0.09,0.27,0.01,0.44
147,"[702, 267, 212, 261]",0.05,0.0,0.12,0.03,0.2,0.0,0.59
148,"[701, 266, 211, 264]",0.06,0.0,0.2,0.02,0.18,0.0,0.54
149,"[701, 267, 211, 263]",0.06,0.0,0.18,0.07,0.19,0.01,0.49
150,"[701, 266, 211, 264]",0.07,0.0,0.22,0.04,0.18,0.0,0.48
151,"[704, 268, 211, 260]",0.05,0.0,0.16,0.05,0.22,0.01,0.52
152,"[705, 271, 209, 257]",0.06,0.0,0.21,0.03,0.2,0.01,0.49
153,"[704, 271, 208, 259]",0.04,0.0,0.28,0.05,0.18,0.01,0.45
154,"[703, 271, 209, 258]",0.05,0.0,0.21,0.07,0.17,0.01,0.5
155,"[700, 270, 211, 260]",0.1,0.0,0.18,0.14,0.2,0.01,0.37
156,"[698, 270, 212, 261]",0.06,0.0,0.15,0.08,0.19,0.0,0.51
157,"[699, 270, 210, 259]",0.06,0.0,0.15,0.05,0.15,0.01,0.58
158,"[701, 270, 211, 262]",0.06,0.0,0.13,0.19,0.14,0.01,0.47
159,"[1164, 293, 25, 34]",0.14,0.0,0.11,0.11,0.13,0.05,0.46
160,"[720, 280, 210, 256]",0.07,0.0,0.28,0.08,0.23,0.0,0.33
161,"[723, 268, 211, 263]",0.02,0.0,0.1,0.03,0.13,0.0,0.71
162,"[726, 271, 209, 259]",0.06,0.0,0.11,0.02,0.2,0.0,0.6
163,"[723, 269, 211, 261]",0.05,0.0,0.17,0.02,0.14,0.01,0.61
164,"[728, 274, 202, 251]",0.09,0.0,0.1,0.12,0.26,0.01,0.41
165,"[721, 275, 206, 254]",0.06,0.0,0.14,0.05,0.3,0.0,0.45
166,"[707, 271, 212, 261]",0.04,0.0,0.12,0.03,0.2,0.01,0.61
167,"[717, 274, 205, 256]",0.1,0.01,0.16,0.05,0.26,0.01,0.42
168,"[716, 274, 208, 259]",0.08,0.0,0.19,0.05,0.19,0.01,0.49
169,"[718, 277, 208, 257]",0.07,0.0,0.1,0.06,0.32,0.0,0.45
170,"[722, 278, 207, 255]",0.05,0.0,0.11,0.09,0.16,0.01,0.59
171,"[720, 278, 207, 253]",0.05,0.0,0.13,0.06,0.18,0.01,0.57
172,"[723, 278, 205, 252]",0.05,0.0,0.07,0.06,0.13,0.01,0.67
173,"[722, 276, 208, 258]",0.03,0.0,0.12,0.03,0.15,0.01,0.66
174,"[728, 278, 209, 265]",0.02,0.0,0.11,0.14,0.35,0.0,0.38
175,"[722, 267, 222, 281]",0.04,0.0,0.22,0.03,0.23,0.01,0.47
176,"[730, 273, 212, 263]",0.04,0.0,0.08,0.02,0.18,0.01,0.67
177,"[744, 279, 218, 267]",0.08,0.0,0.14,0.28,0.16,0.01,0.32
178,"[758, 298, 206, 254]",0.09,0.0,0.15,0.16,0.14,0.03,0.42
179,"[758, 295, 205, 254]",0.07,0.0,0.11,0.04,0.17,0.01,0.6
180,"[752, 294, 209, 256]",0.05,0.0,0.08,0.02,0.15,0.01,0.69
181,"[750, 294, 211, 259]",0.05,0.0,0.11,0.02,0.15,0.01,0.67
182,"[736, 271, 241, 300]",0.07,0.0,0.16,0.02,0.16,0.02,0.57
183,"[745, 285, 221, 270]",0.07,0.0,0.16,0.01,0.19,0.01,0.56
184,"[747, 286, 216, 263]",0.07,0.0,0.14,0.02,0.14,0.01,0.62
185,"[747, 284, 215, 263]",0.06,0.0,0.12,0.04,0.15,0.01,0.62
186,"[744, 283, 214, 261]",0.04,0.0,0.1,0.02,0.16,0.01,0.67
187,"[739, 281, 214, 260]",0.04,0.0,0.1,0.08,0.15,0.01,0.62
188,"[741, 279, 210, 256]",0.06,0.0,0.12,0.03,0.15,0.01,0.63
189,"[740, 276, 217, 264]",0.08,0.0,0.11,0.03,0.15,0.01,0.62
190,"[742, 277, 221, 270]",0.08,0.0,0.13,0.04,0.17,0.01,0.57
191,"[743, 279, 221, 269]",0.05,0.0,0.1,0.03,0.13,0.01,0.69
192,"[743, 279, 218, 266]",0.04,0.0,0.09,0.03,0.14,0.01,0.69
193,"[739, 276, 218, 265]",0.04,0.0,0.1,0.05,0.17,0.01,0.62
194,"[746, 276, 219, 266]",0.05,0.0,0.11,0.01,0.15,0.01,0.67
195,"[750, 277, 216, 266]",0.05,0.0,0.14,0.02,0.17,0.02,0.61
196,"[753, 281, 207, 250]",0.07,0.0,0.11,0.12,0.19,0.01,0.5
197,"[747, 278, 214, 260]",0.1,0.0,0.1,0.04,0.23,0.01,0.52
198,"[743, 273, 217, 265]",0.09,0.0,0.11,0.05,0.18,0.0,0.55
199,"[743, 271, 219, 267]",0.07,0.0,0.12,0.08,0.16,0.01,0.56
200,"[747, 273, 217, 266]",0.04,0.0,0.14,0.04,0.14,0.01,0.63
201,"[745, 275, 219, 266]",0.09,0.0,0.15,0.04,0.15,0.01,0.56
202,"[744, 272, 217, 265]",0.04,0.0,0.11,0.04,0.16,0.01,0.64
203,"[742, 271, 218, 266]",0.06,0.0,0.11,0.01,0.15,0.0,0.66
204,"[739, 270, 217, 265]",0.04,0.0,0.13,0.02,0.13,0.01,0.67
205,"[741, 269, 217, 265]",0.05,0.0,0.14,0.02,0.21,0.0,0.57
206,"[741, 270, 218, 264]",0.05,0.0,0.14,0.02,0.15,0.01,0.64
207,"[745, 272, 218, 263]",0.03,0.0,0.12,0.04,0.14,0.01,0.66
208,"[752, 276, 213, 258]",0.08,0.0,0.13,0.03,0.17,0.01,0.58
209,"[750, 274, 213, 256]",0.05,0.0,0.14,0.04,0.19,0.01,0.57
210,"[749, 275, 213, 256]",0.05,0.0,0.12,0.03,0.17,0.01,0.62
211,"[750, 275, 211, 254]",0.05,0.0,0.12,0.08,0.21,0.02,0.53
212,"[750, 276, 209, 252]",0.05,0.0,0.1,0.08,0.21,0.02,0.55
213,"[743, 272, 218, 264]",0.05,0.0,0.11,0.02,0.16,0.01,0.65
214,"[741, 270, 221, 267]",0.11,0.0,0.17,0.02,0.16,0.01,0.54
215,"[747, 272, 219, 263]",0.1,0.0,0.14,0.02,0.19,0.0,0.55
216,"[753, 274, 216, 263]",0.11,0.0,0.17,0.03,0.2,0.01,0.49
217,"[750, 274, 215, 262]",0.08,0.0,0.18,0.02,0.14,0.01,0.56
218,"[751, 275, 219, 264]",0.03,0.0,0.1,0.02,0.13,0.01,0.71
219,"[750, 275, 214, 259]",0.05,0.0,0.14,0.02,0.19,0.01,0.6
220,"[754, 276, 208, 255]",0.04,0.0,0.13,0.05,0.17,0.01,0.6
221,"[733, 263, 217, 264]",0.05,0.0,0.13,0.05,0.12,0.01,0.64
222,"[737, 268, 209, 257]",0.04,0.0,0.11,0.1,0.16,0.0,0.59
223,"[734, 266, 210, 261]",0.05,0.0,0.12,0.04,0.18,0.0,0.61
224,"[734, 264, 211, 260]",0.05,0.0,0.08,0.04,0.16,0.0,0.67
225,"[732, 265, 209, 259]",0.07,0.0,0.11,0.08,0.18,0.0,0.56
226,"[729, 265, 210, 257]",0.03,0.0,0.09,0.1,0.14,0.01,0.63
227,"[727, 262, 207, 258]",0.05,0.0,0.13,0.09,0.21,0.01,0.51
228,"[717, 257, 213, 263]",0.06,0.0,0.18,0.05,0.19,0.01,0.5
229,"[732, 267, 204, 251]",0.14,0.0,0.11,0.15,0.25,0.01,0.34
230,"[722, 259, 215, 263]",0.05,0.0,0.07,0.08,0.23,0.0,0.57
231,"[729, 265, 211, 256]",0.13,0.0,0.1,0.07,0.24,0.01,0.45
232,"[732, 275, 212, 258]",0.06,0.0,0.11,0.09,0.32,0.01,0.4
233,"[729, 274, 213, 259]",0.07,0.0,0.13,0.06,0.34,0.01,0.39
234,"[727, 272, 215, 262]",0.07,0.0,0.17,0.06,0.22,0.0,0.48
235,"[1015, 629, 26, 34]",0.22,0.0,0.09,0.12,0.14,0.11,0.32
236,"[729, 254, 237, 300]",0.04,0.0,0.24,0.07,0.18,0.01,0.46
237,"[744, 275, 217, 268]",0.05,0.0,0.09,0.13,0.14,0.01,0.57
238,"[734, 267, 218, 268]",0.08,0.0,0.23,0.15,0.24,0.01,0.29
239,"[737, 269, 217, 269]",0.05,0.0,0.11,0.03,0.24,0.01,0.57
240,"[734, 273, 217, 267]",0.06,0.0,0.21,0.06,0.2,0.01,0.46
241,"[724, 274, 215, 264]",0.06,0.0,0.2,0.04,0.18,0.01,0.52
242,"[723, 272, 213, 263]",0.08,0.0,0.16,0.09,0.18,0.01,0.47
243,"[711, 269, 214, 262]",0.06,0.0,0.12,0.25,0.17,0.01,0.4
244,"[693, 265, 215, 265]",0.05,0.0,0.14,0.18,0.23,0.0,0.4
245,"[690, 270, 209, 259]",0.04,0.0,0.12,0.22,0.22,0.0,0.39
246,"[658, 240, 221, 283]",0.1,0.0,0.18,0.18,0.28,0.01,0.25
247,"[670, 251, 217, 268]",0.09,0.0,0.14,0.25,0.3,0.01,0.22
248,"[676, 256, 216, 269]",0.11,0.0,0.15,0.3,0.2,0.0,0.24
249,"[714, 274, 215, 267]",0.09,0.0,0.24,0.18,0.15,0.01,0.34
250,"[716, 276, 210, 263]",0.08,0.0,0.21,0.12,0.25,0.01,0.34
251,"[717, 277, 207, 258]",0.07,0.0,0.2,0.09,0.25,0.01,0.38
252,"[716, 279, 208, 259]",0.03,0.0,0.19,0.05,0.16,0.0,0.56
253,"[712, 274, 211, 263]",0.03,0.0,0.22,0.06,0.17,0.01,0.52
254,"[712, 272, 212, 262]",0.05,0.0,0.18,0.06,0.19,0.01,0.5
255,"[717, 276, 206, 256]",0.04,0.0,0.18,0.12,0.19,0.01,0.45
256,"[705, 261, 217, 272]",0.07,0.0,0.18,0.1,0.2,0.01,0.45
257,"[708, 258, 218, 276]",0.05,0.0,0.11,0.25,0.15,0.01,0.43
258,"[727, 265, 216, 266]",0.08,0.0,0.12,0.25,0.27,0.0,0.27
259,"[742, 271, 211, 263]",0.07,0.0,0.11,0.15,0.23,0.0,0.43
260,"[730, 266, 219, 271]",0.05,0.0,0.18,0.03,0.26,0.0,0.47
261,"[721, 269, 219, 264]",0.12,0.0,0.26,0.04,0.29,0.01,0.28
262,"[716, 266, 217, 266]",0.06,0.0,0.23,0.03,0.26,0.01,0.41
263,"[717, 271, 212, 260]",0.06,0.0,0.23,0.02,0.18,0.01,0.51
264,"[715, 270, 212, 260]",0.04,0.0,0.22,0.03,0.14,0.01,0.56
265,"[716, 266, 214, 263]",0.05,0.0,0.27,0.03,0.15,0.01,0.49
266,"[726, 275, 204, 251]",0.06,0.0,0.19,0.1,0.18,0.01,0.46
267,"[720, 263, 217, 268]",0.04,0.0,0.16,0.06,0.16,0.01,0.57
268,"[727, 263, 217, 267]",0.06,0.0,0.16,0.07,0.15,0.01,0.55
269,"[731, 263, 220, 270]",0.07,0.0,0.17,0.04,0.23,0.0,0.48
270,"[740, 267, 219, 269]",0.04,0.0,0.2,0.03,0.18,0.0,0.55
271,"[737, 268, 218, 270]",0.07,0.0,0.11,0.16,0.16,0.01,0.49
272,"[732, 268, 218, 269]",0.09,0.0,0.15,0.06,0.19,0.01,0.51
273,"[727, 268, 219, 270]",0.04,0.0,0.19,0.02,0.2,0.0,0.54
274,"[724, 266, 216, 267]",0.07,0.0,0.19,0.08,0.21,0.01,0.45
275,"[721, 266, 217, 267]",0.08,0.0,0.18,0.04,0.2,0.01,0.5
276,"[721, 264, 219, 271]",0.05,0.0,0.19,0.02,0.15,0.0,0.59
277,"[724, 265, 218, 268]",0.06,0.0,0.2,0.03,0.21,0.01,0.49
278,"[725, 264, 220, 271]",0.05,0.0,0.18,0.03,0.2,0.01,0.53
279,"[728, 264, 222, 273]",0.07,0.0,0.19,0.03,0.23,0.01,0.48
280,"[731, 264, 222, 274]",0.06,0.0,0.12,0.05,0.19,0.01,0.56
281,"[734, 271, 216, 266]",0.05,0.0,0.17,0.04,0.2,0.0,0.52
282,"[728, 266, 217, 267]",0.06,0.0,0.19,0.04,0.2,0.01,0.51
283,"[725, 265, 216, 266]",0.04,0.0,0.18,0.07,0.21,0.01,0.5
284,"[724, 265, 212, 263]",0.04,0.0,0.24,0.03,0.18,0.01,0.49
285,"[722, 261, 213, 263]",0.04,0.0,0.15,0.03,0.2,0.01,0.58
286,"[726, 263, 210, 256]",0.06,0.0,0.11,0.08,0.21,0.01,0.52
287,"[723, 253, 218, 270]",0.03,0.0,0.06,0.09,0.1,0.01,0.71
288,"[749, 260, 223, 275]",0.03,0.0,0.09,0.03,0.15,0.0,0.71
289,"[747, 257, 228, 281]",0.04,0.0,0.11,0.02,0.2,0.01,0.61
290,"[752, 267, 218, 270]",0.03,0.0,0.1,0.02,0.22,0.01,0.62
291,"[744, 266, 224, 275]",0.03,0.0,0.09,0.02,0.18,0.0,0.68
292,"[744, 269, 217, 267]",0.06,0.0,0.13,0.04,0.31,0.0,0.46
293,"[731, 261, 224, 277]",0.04,0.0,0.17,0.04,0.23,0.0,0.53
294,"[731, 262, 223, 275]",0.05,0.0,0.14,0.08,0.21,0.01,0.52
295,"[734, 268, 222, 272]",0.05,0.0,0.17,0.09,0.17,0.02,0.5
296,"[734, 266, 219, 270]",0.07,0.0,0.13,0.04,0.3,0.0,0.44
297,"[729, 266, 218, 268]",0.06,0.0,0.17,0.03,0.29,0.0,0.44
298,"[723, 266, 215, 266]",0.05,0.0,0.15,0.03,0.2,0.01,0.56
299,"[718, 270, 213, 263]",0.06,0.0,0.2,0.06,0.28,0.01,0.4
300,"[722, 280, 203, 251]",0.13,0.0,0.17,0.08,0.28,0.01,0.33
301,"[713, 276, 211, 259]",0.05,0.0,0.19,0.08,0.22,0.0,0.45
302,"[715, 275, 210, 258]",0.05,0.0,0.17,0.09,0.25,0.0,0.44
303,"[714, 275, 210, 259]",0.04,0.0,0.11,0.06,0.2,0.0,0.59
304,"[713, 277, 209, 256]",0.06,0.0,0.24,0.05,0.2,0.01,0.45
305,"[714, 276, 206, 257]",0.02,0.0,0.24,0.03,0.14,0.01,0.56
306,"[714, 275, 207, 258]",0.03,0.0,0.22,0.04,0.14,0.01,0.55
307,"[714, 276, 206, 256]",0.04,0.0,0.19,0.05,0.12,0.01,0.58
308,"[713, 277, 206, 255]",0.05,0.0,0.17,0.06,0.24,0.0,0.48
309,"[716, 274, 203, 252]",0.09,0.0,0.16,0.13,0.22,0.01,0.4
310,"[715, 272, 206, 258]",0.06,0.0,0.21,0.04,0.27,0.0,0.41
311,"[719, 274, 204, 254]",0.06,0.0,0.15,0.07,0.2,0.01,0.5
312,"[716, 274, 211, 259]",0.05,0.0,0.24,0.02,0.25,0.01,0.43
313,"[718, 276, 209, 257]",0.04,0.0,0.22,0.04,0.19,0.01,0.5
314,"[717, 272, 215, 266]",0.08,0.0,0.32,0.02,0.22,0.01,0.36
315,"[721, 272, 212, 263]",0.04,0.0,0.22,0.03,0.16,0.01,0.54
