,box,angry,disgust,fear,happy,sad,surprise,neutral
46,"[568, 303, 283, 351]",0.03,0.0,0.04,0.63,0.12,0.01,0.18
47,"[600, 302, 284, 339]",0.08,0.0,0.11,0.26,0.24,0.01,0.3
48,"[584, 333, 275, 327]",0.04,0.0,0.12,0.25,0.19,0.01,0.39
49,"[605, 245, 299, 370]",0.18,0.0,0.04,0.61,0.05,0.01,0.09
50,"[585, 271, 304, 390]",0.05,0.0,0.09,0.13,0.24,0.01,0.47
51,"[1210, 220, 26, 37]",0.12,0.01,0.25,0.1,0.18,0.11,0.23
52,"[1210, 203, 29, 42]",0.22,0.01,0.15,0.15,0.08,0.06,0.34
53,"[1211, 232, 25, 36]",0.19,0.0,0.11,0.06,0.3,0.02,0.32
54,"[607, 333, 284, 329]",0.18,0.0,0.29,0.09,0.21,0.01,0.22
55,"[607, 328, 281, 331]",0.12,0.0,0.37,0.12,0.17,0.01,0.21
56,"[1210, 175, 28, 39]",0.31,0.01,0.14,0.16,0.22,0.06,0.1
57,"[577, 297, 287, 357]",0.1,0.0,0.13,0.23,0.11,0.01,0.42
58,"[576, 291, 288, 357]",0.12,0.0,0.18,0.27,0.1,0.01,0.31
59,"[576, 287, 287, 354]",0.07,0.0,0.11,0.35,0.07,0.01,0.38
60,"[581, 292, 292, 363]",0.14,0.0,0.17,0.18,0.1,0.01,0.41
61,"[587, 298, 283, 348]",0.14,0.0,0.23,0.25,0.07,0.02,0.3
62,"[589, 298, 285, 352]",0.16,0.0,0.3,0.14,0.08,0.01,0.3
63,"[1214, 222, 26, 35]",0.42,0.01,0.14,0.11,0.15,0.04,0.13
64,"[577, 330, 279, 327]",0.22,0.0,0.32,0.09,0.13,0.02,0.23
65,"[581, 334, 283, 336]",0.18,0.0,0.12,0.27,0.19,0.01,0.22
66,"[557, 320, 301, 352]",0.24,0.0,0.1,0.12,0.26,0.01,0.29
67,"[560, 332, 287, 337]",0.23,0.0,0.1,0.13,0.15,0.01,0.39
68,"[561, 332, 286, 336]",0.18,0.0,0.09,0.11,0.13,0.01,0.49
69,"[562, 329, 289, 340]",0.1,0.0,0.1,0.1,0.13,0.01,0.56
70,"[559, 325, 293, 344]",0.22,0.0,0.13,0.13,0.16,0.0,0.35
71,"[570, 325, 286, 337]",0.18,0.0,0.1,0.23,0.21,0.01,0.26
72,"[588, 334, 294, 349]",0.12,0.0,0.17,0.11,0.15,0.01,0.44
73,"[575, 326, 297, 357]",0.17,0.0,0.12,0.17,0.18,0.0,0.35
74,"[576, 324, 293, 350]",0.15,0.0,0.15,0.22,0.16,0.0,0.31
75,"[1204, 185, 36, 52]",0.04,0.01,0.14,0.08,0.26,0.06,0.42
76,"[589, 325, 278, 326]",0.15,0.0,0.18,0.15,0.24,0.0,0.28
77,"[590, 339, 276, 320]",0.15,0.0,0.15,0.06,0.4,0.0,0.23
78,"[586, 332, 281, 326]",0.14,0.0,0.16,0.06,0.33,0.0,0.31
79,"[594, 334, 295, 345]",0.2,0.0,0.23,0.09,0.23,0.01,0.24
80,"[588, 335, 299, 347]",0.32,0.0,0.27,0.04,0.19,0.01,0.16
81,"[595, 344, 297, 349]",0.25,0.0,0.14,0.08,0.21,0.02,0.3
82,"[513, 321, 301, 351]",0.34,0.0,0.19,0.07,0.25,0.01,0.15
83,"[598, 308, 288, 347]",0.33,0.0,0.16,0.24,0.14,0.01,0.12
84,"[570, 318, 291, 350]",0.21,0.0,0.18,0.31,0.14,0.01,0.15
85,"[565, 323, 292, 351]",0.4,0.0,0.14,0.19,0.16,0.0,0.11
86,"[563, 317, 293, 350]",0.21,0.0,0.07,0.36,0.21,0.0,0.15
87,"[570, 327, 292, 351]",0.51,0.0,0.08,0.24,0.11,0.0,0.06
88,"[576, 329, 290, 347]",0.31,0.0,0.14,0.26,0.13,0.01,0.16
89,"[580, 357, 275, 315]",0.29,0.0,0.18,0.09,0.2,0.01,0.23
90,"[578, 339, 272, 314]",0.17,0.0,0.2,0.09,0.24,0.01,0.29
91,"[567, 335, 278, 342]",0.23,0.0,0.17,0.23,0.1,0.02,0.25
92,"[558, 286, 299, 365]",0.12,0.0,0.15,0.4,0.06,0.01,0.25
93,"[556, 287, 300, 368]",0.14,0.0,0.2,0.36,0.08,0.01,0.2
94,"[556, 289, 300, 367]",0.18,0.0,0.17,0.31,0.1,0.01,0.23
95,"[553, 291, 302, 368]",0.17,0.0,0.22,0.3,0.12,0.01,0.17
96,"[546, 289, 305, 373]",0.18,0.0,0.17,0.41,0.09,0.01,0.13
97,"[554, 285, 310, 386]",0.2,0.0,0.21,0.18,0.08,0.02,0.31
98,"[555, 284, 312, 387]",0.23,0.0,0.23,0.17,0.13,0.01,0.23
99,"[554, 305, 313, 375]",0.21,0.0,0.11,0.47,0.1,0.01,0.11
100,"[559, 320, 304, 364]",0.07,0.0,0.03,0.76,0.06,0.0,0.08
101,"[560, 323, 304, 365]",0.11,0.0,0.05,0.57,0.12,0.0,0.14
102,"[562, 322, 300, 360]",0.26,0.0,0.13,0.27,0.16,0.01,0.17
103,"[555, 315, 296, 358]",0.23,0.0,0.17,0.21,0.18,0.01,0.19
104,"[540, 310, 299, 358]",0.15,0.0,0.15,0.22,0.17,0.01,0.3
105,"[503, 312, 295, 351]",0.14,0.0,0.08,0.41,0.16,0.01,0.2
106,"[501, 312, 289, 346]",0.15,0.0,0.1,0.34,0.16,0.01,0.24
107,"[501, 313, 288, 345]",0.14,0.0,0.17,0.12,0.16,0.01,0.4
108,"[514, 320, 289, 346]",0.16,0.0,0.09,0.11,0.32,0.01,0.31
109,"[1219, 178, 18, 25]",0.14,0.0,0.17,0.16,0.18,0.1,0.24
110,"[871, 586, 20, 28]",0.12,0.0,0.08,0.06,0.52,0.01,0.21
111,"[507, 321, 296, 349]",0.29,0.0,0.13,0.15,0.17,0.01,0.25
112,"[564, 328, 289, 335]",0.21,0.0,0.17,0.08,0.27,0.01,0.26
113,"[571, 319, 296, 345]",0.24,0.0,0.2,0.03,0.3,0.01,0.23
114,"[573, 330, 287, 334]",0.22,0.0,0.18,0.05,0.31,0.01,0.22
115,"[569, 330, 286, 334]",0.19,0.0,0.19,0.07,0.26,0.01,0.27
116,"[568, 330, 281, 331]",0.21,0.0,0.22,0.09,0.2,0.01,0.27
117,"[560, 280, 299, 371]",0.08,0.0,0.1,0.32,0.15,0.01,0.34
118,"[566, 283, 301, 374]",0.1,0.0,0.08,0.24,0.14,0.01,0.43
119,"[552, 291, 296, 363]",0.05,0.0,0.13,0.3,0.08,0.02,0.43
120,"[687, 295, 303, 368]",0.04,0.0,0.18,0.02,0.22,0.01,0.53
121,"[688, 297, 301, 368]",0.05,0.0,0.14,0.03,0.23,0.01,0.54
122,"[1205, 157, 35, 44]",0.31,0.03,0.26,0.05,0.08,0.07,0.2
123,"[586, 312, 272, 328]",0.09,0.0,0.15,0.14,0.23,0.01,0.38
124,"[563, 289, 303, 366]",0.22,0.0,0.14,0.12,0.22,0.01,0.29
125,"[566, 335, 279, 333]",0.1,0.0,0.18,0.15,0.27,0.01,0.29
126,"[573, 318, 281, 341]",0.17,0.0,0.29,0.16,0.14,0.01,0.24
127,"[548, 284, 301, 378]",0.08,0.0,0.12,0.07,0.16,0.01,0.55
128,"[554, 287, 300, 379]",0.15,0.0,0.15,0.1,0.21,0.01,0.38
129,"[643, 250, 307, 393]",0.06,0.0,0.15,0.11,0.31,0.01,0.36
130,"[679, 251, 323, 415]",0.11,0.0,0.24,0.03,0.3,0.01,0.29
131,"[685, 258, 319, 410]",0.13,0.0,0.16,0.07,0.34,0.01,0.28
132,"[629, 325, 288, 337]",0.11,0.0,0.25,0.03,0.42,0.01,0.18
133,"[596, 328, 287, 338]",0.18,0.0,0.18,0.07,0.3,0.01,0.27
134,"[600, 330, 281, 332]",0.11,0.0,0.22,0.05,0.33,0.01,0.28
135,"[601, 326, 284, 336]",0.14,0.0,0.26,0.07,0.26,0.01,0.26
136,"[598, 323, 283, 340]",0.19,0.0,0.18,0.17,0.25,0.01,0.2
137,"[567, 298, 288, 354]",0.13,0.0,0.13,0.16,0.16,0.01,0.41
138,"[509, 301, 303, 364]",0.14,0.0,0.08,0.2,0.15,0.01,0.43
139,"[477, 291, 282, 356]",0.07,0.0,0.13,0.18,0.2,0.01,0.4
140,"[500, 313, 287, 348]",0.16,0.0,0.12,0.19,0.23,0.01,0.28
141,"[507, 316, 288, 347]",0.19,0.0,0.09,0.18,0.31,0.01,0.22
142,"[514, 320, 282, 339]",0.25,0.0,0.13,0.1,0.29,0.01,0.22
143,"[515, 312, 287, 346]",0.17,0.0,0.1,0.06,0.3,0.01,0.36
144,"[510, 307, 296, 354]",0.12,0.0,0.14,0.05,0.25,0.01,0.43
145,"[1210, 156, 30, 37]",0.15,0.0,0.26,0.13,0.07,0.13,0.25
146,"[592, 334, 289, 347]",0.14,0.0,0.28,0.07,0.2,0.03,0.27
147,"[577, 325, 285, 343]",0.18,0.0,0.3,0.09,0.1,0.01,0.32
148,"[571, 319, 286, 347]",0.12,0.0,0.42,0.08,0.12,0.01,0.25
149,"[561, 315, 290, 354]",0.1,0.0,0.24,0.17,0.12,0.01,0.35
150,"[557, 368, 298, 367]",0.06,0.0,0.08,0.01,0.52,0.01,0.32
151,"[527, 313, 305, 372]",0.2,0.0,0.08,0.35,0.11,0.0,0.26
152,"[497, 271, 326, 426]",0.17,0.0,0.12,0.12,0.25,0.01,0.33
153,"[545, 314, 310, 380]",0.09,0.0,0.17,0.07,0.2,0.01,0.46
154,"[582, 295, 296, 367]",0.07,0.0,0.21,0.09,0.17,0.01,0.45
155,"[661, 296, 296, 358]",0.07,0.0,0.16,0.06,0.21,0.01,0.48
156,"[711, 298, 308, 368]",0.08,0.0,0.25,0.05,0.27,0.01,0.34
157,"[568, 321, 296, 357]",0.16,0.0,0.26,0.08,0.17,0.01,0.33
158,"[567, 321, 297, 357]",0.25,0.0,0.21,0.11,0.15,0.01,0.27
159,"[565, 320, 295, 355]",0.16,0.0,0.25,0.12,0.19,0.01,0.26
160,"[565, 322, 294, 355]",0.28,0.0,0.23,0.07,0.16,0.01,0.25
161,"[569, 327, 286, 343]",0.22,0.0,0.25,0.12,0.18,0.01,0.23
162,"[572, 324, 287, 342]",0.16,0.0,0.26,0.06,0.25,0.01,0.24
163,"[570, 316, 294, 354]",0.23,0.0,0.27,0.07,0.2,0.01,0.23
164,"[571, 320, 294, 353]",0.13,0.0,0.2,0.1,0.24,0.01,0.32
165,"[573, 325, 286, 345]",0.11,0.0,0.2,0.12,0.19,0.0,0.37
166,"[565, 328, 286, 343]",0.21,0.0,0.21,0.09,0.24,0.01,0.24
167,"[545, 318, 294, 352]",0.2,0.0,0.15,0.16,0.12,0.01,0.36
168,"[517, 308, 304, 365]",0.26,0.0,0.12,0.15,0.18,0.01,0.28
169,"[448, 313, 300, 370]",0.13,0.0,0.13,0.14,0.16,0.01,0.44
170,"[448, 316, 299, 367]",0.17,0.0,0.13,0.18,0.16,0.01,0.36
171,"[449, 316, 299, 369]",0.14,0.0,0.12,0.15,0.2,0.0,0.39
172,"[438, 310, 312, 380]",0.09,0.0,0.08,0.15,0.22,0.01,0.45
173,"[443, 322, 295, 360]",0.11,0.0,0.09,0.25,0.15,0.01,0.4
174,"[440, 316, 305, 368]",0.16,0.0,0.13,0.14,0.21,0.01,0.35
175,"[446, 313, 306, 371]",0.16,0.0,0.14,0.15,0.15,0.01,0.39
176,"[459, 312, 300, 369]",0.19,0.0,0.22,0.13,0.12,0.02,0.33
177,"[468, 310, 297, 368]",0.21,0.0,0.21,0.13,0.09,0.02,0.33
178,"[498, 273, 324, 413]",0.07,0.0,0.13,0.28,0.18,0.01,0.33
179,"[517, 326, 291, 354]",0.11,0.0,0.19,0.13,0.18,0.01,0.38
180,"[512, 324, 293, 358]",0.1,0.0,0.26,0.14,0.1,0.01,0.39
181,"[507, 318, 297, 363]",0.1,0.0,0.18,0.18,0.13,0.01,0.4
182,"[494, 330, 291, 351]",0.11,0.0,0.09,0.2,0.19,0.01,0.41
183,"[475, 324, 289, 351]",0.1,0.0,0.07,0.23,0.12,0.01,0.48
184,"[469, 320, 291, 355]",0.13,0.0,0.08,0.19,0.11,0.01,0.48
185,"[515, 300, 296, 344]",0.14,0.0,0.11,0.22,0.36,0.0,0.16
186,"[496, 292, 293, 374]",0.12,0.0,0.27,0.08,0.19,0.04,0.31
187,"[502, 293, 292, 366]",0.12,0.0,0.24,0.04,0.17,0.04,0.38
188,"[505, 296, 292, 367]",0.12,0.0,0.19,0.07,0.17,0.03,0.43
189,"[506, 314, 292, 358]",0.25,0.0,0.17,0.13,0.18,0.01,0.26
190,"[509, 316, 290, 355]",0.21,0.0,0.17,0.2,0.15,0.02,0.26
191,"[512, 324, 287, 348]",0.17,0.0,0.16,0.21,0.2,0.01,0.25
192,"[519, 322, 287, 350]",0.1,0.0,0.17,0.09,0.13,0.01,0.5
193,"[580, 338, 282, 326]",0.14,0.0,0.32,0.07,0.18,0.02,0.28
194,"[526, 348, 283, 326]",0.17,0.0,0.13,0.05,0.23,0.01,0.4
195,"[511, 337, 294, 337]",0.22,0.0,0.15,0.07,0.27,0.01,0.28
196,"[480, 326, 298, 348]",0.13,0.0,0.16,0.07,0.22,0.01,0.42
197,"[445, 330, 295, 343]",0.21,0.0,0.15,0.05,0.23,0.02,0.34
198,"[441, 332, 298, 348]",0.28,0.0,0.14,0.03,0.19,0.02,0.34
199,"[438, 329, 302, 353]",0.23,0.0,0.13,0.05,0.23,0.01,0.35
200,"[446, 333, 302, 349]",0.21,0.0,0.17,0.05,0.18,0.02,0.38
201,"[459, 335, 294, 340]",0.21,0.0,0.1,0.1,0.12,0.01,0.45
202,"[466, 328, 299, 350]",0.19,0.0,0.13,0.09,0.14,0.02,0.44
203,"[500, 336, 288, 338]",0.2,0.0,0.2,0.04,0.21,0.01,0.34
204,"[499, 326, 295, 350]",0.35,0.0,0.2,0.02,0.23,0.01,0.19
205,"[497, 314, 300, 363]",0.18,0.0,0.14,0.02,0.3,0.01,0.34
206,"[509, 319, 297, 355]",0.24,0.0,0.13,0.05,0.22,0.01,0.35
207,"[511, 316, 294, 356]",0.4,0.0,0.13,0.04,0.21,0.01,0.22
208,"[519, 321, 286, 344]",0.36,0.0,0.14,0.08,0.2,0.01,0.21
209,"[870, 565, 17, 25]",0.15,0.0,0.08,0.3,0.19,0.02,0.26
210,"[506, 354, 319, 384]",0.04,0.0,0.06,0.07,0.22,0.0,0.61
211,"[513, 370, 306, 373]",0.06,0.0,0.16,0.01,0.31,0.0,0.46
212,"[509, 381, 304, 365]",0.07,0.0,0.14,0.03,0.46,0.02,0.28
213,"[536, 298, 295, 366]",0.18,0.0,0.13,0.31,0.18,0.0,0.19
214,"[619, 329, 286, 343]",0.07,0.0,0.12,0.04,0.17,0.01,0.59
215,"[630, 334, 279, 334]",0.05,0.0,0.15,0.03,0.17,0.01,0.58
216,"[628, 332, 283, 334]",0.06,0.0,0.22,0.02,0.19,0.01,0.5
217,"[623, 326, 288, 341]",0.13,0.0,0.15,0.06,0.17,0.02,0.48
218,"[655, 346, 269, 328]",0.23,0.0,0.05,0.17,0.3,0.01,0.24
219,"[668, 326, 293, 347]",0.05,0.0,0.16,0.03,0.21,0.01,0.55
220,"[667, 304, 301, 367]",0.04,0.0,0.15,0.03,0.33,0.01,0.44
221,"[666, 304, 299, 361]",0.08,0.0,0.1,0.09,0.35,0.01,0.37
222,"[546, 286, 304, 376]",0.2,0.0,0.15,0.39,0.1,0.01,0.14
223,"[547, 286, 304, 376]",0.21,0.0,0.19,0.44,0.07,0.01,0.08
224,"[546, 287, 304, 374]",0.13,0.0,0.2,0.42,0.09,0.01,0.15
225,"[545, 284, 304, 378]",0.08,0.0,0.1,0.67,0.07,0.01,0.07
226,"[547, 283, 304, 380]",0.14,0.0,0.15,0.47,0.08,0.01,0.16
227,"[551, 284, 300, 375]",0.17,0.0,0.23,0.32,0.08,0.01,0.19
228,"[575, 311, 307, 380]",0.2,0.0,0.08,0.47,0.08,0.01,0.16
229,"[576, 310, 307, 382]",0.17,0.0,0.07,0.52,0.09,0.01,0.15
230,"[576, 320, 304, 367]",0.12,0.0,0.11,0.47,0.08,0.01,0.21
231,"[572, 315, 297, 361]",0.15,0.0,0.22,0.28,0.1,0.01,0.23
232,"[565, 317, 299, 361]",0.21,0.0,0.29,0.24,0.06,0.01,0.19
233,"[559, 319, 297, 358]",0.19,0.0,0.29,0.15,0.09,0.01,0.27
234,"[552, 297, 303, 375]",0.18,0.0,0.27,0.14,0.06,0.02,0.34
235,"[556, 317, 295, 355]",0.24,0.0,0.23,0.21,0.09,0.01,0.23
236,"[554, 318, 295, 354]",0.24,0.0,0.25,0.19,0.07,0.01,0.24
237,"[548, 294, 300, 371]",0.18,0.0,0.22,0.15,0.09,0.01,0.35
238,"[548, 292, 302, 373]",0.16,0.0,0.21,0.22,0.08,0.01,0.33
239,"[551, 295, 300, 371]",0.18,0.0,0.21,0.13,0.09,0.01,0.38
240,"[575, 317, 302, 370]",0.1,0.0,0.07,0.52,0.11,0.01,0.2
241,"[577, 315, 308, 373]",0.2,0.0,0.11,0.39,0.11,0.01,0.17
242,"[573, 319, 299, 363]",0.07,0.0,0.03,0.64,0.11,0.0,0.15
243,"[562, 313, 306, 369]",0.07,0.0,0.06,0.59,0.11,0.0,0.17
244,"[573, 319, 303, 366]",0.08,0.0,0.04,0.64,0.09,0.0,0.15
245,"[573, 314, 302, 367]",0.09,0.0,0.08,0.51,0.12,0.01,0.19
246,"[574, 317, 302, 366]",0.11,0.0,0.06,0.54,0.12,0.0,0.17
247,"[572, 315, 305, 369]",0.12,0.0,0.07,0.58,0.08,0.0,0.14
248,"[576, 319, 299, 361]",0.07,0.0,0.06,0.65,0.07,0.0,0.15
249,"[575, 317, 300, 363]",0.12,0.0,0.09,0.53,0.1,0.01,0.15
250,"[576, 316, 302, 366]",0.18,0.0,0.11,0.43,0.1,0.01,0.18
251,"[581, 320, 293, 356]",0.14,0.0,0.27,0.32,0.06,0.01,0.19
252,"[579, 322, 293, 353]",0.17,0.0,0.29,0.21,0.09,0.01,0.23
253,"[564, 327, 293, 350]",0.14,0.0,0.16,0.34,0.09,0.01,0.26
254,"[558, 322, 296, 356]",0.16,0.0,0.19,0.27,0.15,0.01,0.22
255,"[562, 323, 296, 356]",0.18,0.0,0.2,0.28,0.16,0.01,0.17
256,"[564, 324, 296, 360]",0.15,0.0,0.17,0.31,0.09,0.01,0.26
257,"[569, 327, 288, 350]",0.13,0.0,0.19,0.32,0.12,0.01,0.23
258,"[561, 325, 294, 353]",0.14,0.0,0.22,0.14,0.13,0.01,0.36
259,"[557, 328, 297, 356]",0.09,0.0,0.15,0.23,0.13,0.01,0.39
260,"[559, 330, 292, 351]",0.1,0.0,0.14,0.28,0.13,0.01,0.33
261,"[567, 316, 295, 358]",0.2,0.0,0.22,0.19,0.16,0.01,0.22
262,"[574, 295, 286, 357]",0.09,0.0,0.15,0.09,0.17,0.01,0.49
263,"[502, 304, 315, 374]",0.17,0.0,0.1,0.12,0.33,0.01,0.27
264,"[503, 311, 308, 368]",0.17,0.0,0.09,0.15,0.3,0.01,0.28
265,"[516, 329, 291, 346]",0.14,0.0,0.1,0.18,0.26,0.01,0.32
266,"[518, 328, 292, 348]",0.17,0.0,0.11,0.13,0.23,0.01,0.36
267,"[515, 320, 305, 360]",0.25,0.0,0.15,0.06,0.25,0.01,0.28
268,"[583, 354, 281, 321]",0.27,0.0,0.19,0.09,0.25,0.02,0.18
269,"[659, 324, 289, 338]",0.12,0.0,0.32,0.04,0.26,0.01,0.25
270,"[666, 329, 284, 330]",0.12,0.0,0.37,0.05,0.22,0.01,0.23
271,"[665, 327, 287, 334]",0.12,0.0,0.32,0.03,0.31,0.02,0.2
272,"[668, 328, 279, 329]",0.11,0.0,0.33,0.05,0.27,0.02,0.23
273,"[1215, 219, 23, 34]",0.08,0.0,0.22,0.05,0.19,0.09,0.37
274,"[557, 292, 289, 361]",0.14,0.0,0.08,0.31,0.13,0.01,0.34
275,"[1210, 168, 27, 41]",0.09,0.0,0.2,0.07,0.29,0.04,0.31
276,"[522, 293, 297, 373]",0.08,0.0,0.12,0.19,0.14,0.02,0.45
277,"[516, 310, 296, 362]",0.09,0.0,0.08,0.34,0.23,0.01,0.24
278,"[522, 310, 292, 357]",0.12,0.0,0.13,0.39,0.17,0.01,0.19
279,"[546, 308, 298, 363]",0.09,0.0,0.11,0.35,0.14,0.01,0.29
280,"[557, 304, 302, 363]",0.1,0.0,0.21,0.2,0.16,0.02,0.32
281,"[568, 286, 305, 380]",0.14,0.0,0.24,0.26,0.14,0.02,0.2
282,"[572, 319, 287, 343]",0.13,0.0,0.25,0.07,0.29,0.0,0.26
283,"[569, 322, 292, 347]",0.08,0.0,0.25,0.04,0.26,0.01,0.37
284,"[565, 321, 297, 353]",0.07,0.0,0.14,0.16,0.23,0.01,0.39
285,"[552, 324, 302, 357]",0.17,0.0,0.17,0.12,0.24,0.01,0.29
286,"[547, 316, 303, 362]",0.26,0.0,0.17,0.1,0.21,0.01,0.26
287,"[541, 297, 316, 395]",0.17,0.0,0.12,0.18,0.28,0.0,0.24
288,"[509, 313, 324, 402]",0.08,0.0,0.13,0.03,0.39,0.01,0.37
289,"[593, 323, 305, 358]",0.08,0.0,0.18,0.11,0.16,0.02,0.45
290,"[604, 314, 321, 370]",0.11,0.0,0.22,0.1,0.31,0.01,0.25
291,"[665, 313, 307, 367]",0.18,0.0,0.13,0.04,0.37,0.02,0.26
292,"[667, 319, 300, 357]",0.19,0.0,0.23,0.02,0.33,0.02,0.21
293,"[670, 323, 301, 356]",0.16,0.0,0.22,0.03,0.33,0.02,0.24
294,"[670, 316, 309, 366]",0.18,0.0,0.24,0.02,0.26,0.04,0.25
295,"[677, 312, 302, 361]",0.18,0.0,0.2,0.07,0.26,0.02,0.26
296,"[674, 310, 299, 358]",0.22,0.0,0.23,0.08,0.22,0.04,0.21
297,"[668, 285, 308, 378]",0.25,0.0,0.12,0.09,0.23,0.04,0.27
298,"[589, 292, 301, 366]",0.11,0.0,0.14,0.13,0.25,0.02,0.35
299,"[564, 290, 298, 372]",0.18,0.0,0.08,0.1,0.31,0.01,0.33
300,"[563, 288, 297, 371]",0.15,0.0,0.09,0.12,0.25,0.01,0.38
301,"[560, 287, 300, 374]",0.2,0.0,0.08,0.08,0.29,0.01,0.34
302,"[562, 289, 296, 367]",0.08,0.0,0.09,0.1,0.28,0.01,0.44
303,"[555, 281, 300, 376]",0.09,0.0,0.13,0.13,0.16,0.01,0.48
304,"[475, 320, 290, 355]",0.05,0.0,0.12,0.33,0.09,0.01,0.4
305,"[464, 317, 295, 358]",0.06,0.0,0.25,0.12,0.12,0.0,0.45
306,"[469, 323, 282, 349]",0.11,0.0,0.12,0.23,0.23,0.0,0.31
307,"[473, 335, 293, 360]",0.05,0.0,0.09,0.17,0.18,0.01,0.5
308,"[470, 327, 291, 364]",0.09,0.0,0.1,0.18,0.15,0.01,0.46
309,"[476, 330, 287, 356]",0.08,0.0,0.16,0.24,0.11,0.01,0.39
310,"[498, 316, 292, 368]",0.12,0.0,0.22,0.18,0.1,0.02,0.37
311,"[573, 300, 284, 342]",0.07,0.0,0.18,0.28,0.13,0.01,0.34
312,"[573, 294, 288, 349]",0.14,0.0,0.17,0.32,0.11,0.01,0.24
313,"[588, 303, 296, 348]",0.21,0.0,0.36,0.12,0.06,0.04,0.21
314,"[596, 302, 294, 349]",0.29,0.0,0.25,0.2,0.1,0.02,0.15
315,"[598, 311, 301, 358]",0.19,0.0,0.13,0.4,0.1,0.01,0.16
