,box,angry,disgust,fear,happy,sad,surprise,neutral
173,"[542, 237, 195, 238]",0.05,0.0,0.27,0.14,0.12,0.01,0.41
174,"[541, 237, 194, 238]",0.04,0.0,0.18,0.27,0.1,0.01,0.4
175,"[542, 237, 193, 235]",0.05,0.0,0.15,0.29,0.11,0.01,0.4
176,"[540, 236, 194, 236]",0.11,0.0,0.1,0.21,0.26,0.0,0.32
177,"[539, 236, 194, 235]",0.14,0.0,0.14,0.16,0.23,0.0,0.32
178,"[537, 235, 192, 233]",0.2,0.0,0.17,0.09,0.28,0.0,0.27
179,"[534, 224, 192, 240]",0.16,0.0,0.15,0.07,0.37,0.0,0.25
180,"[532, 221, 186, 228]",0.16,0.0,0.2,0.11,0.27,0.01,0.25
181,"[528, 213, 185, 224]",0.19,0.0,0.24,0.12,0.27,0.01,0.17
182,"[524, 199, 184, 229]",0.21,0.0,0.28,0.14,0.22,0.01,0.14
183,"[520, 186, 183, 227]",0.29,0.0,0.2,0.18,0.17,0.01,0.16
184,"[523, 179, 182, 225]",0.18,0.0,0.27,0.16,0.14,0.01,0.24
185,"[525, 171, 185, 226]",0.15,0.0,0.25,0.11,0.16,0.02,0.31
186,"[526, 168, 181, 226]",0.07,0.0,0.15,0.04,0.18,0.01,0.54
187,"[527, 167, 180, 221]",0.09,0.0,0.14,0.03,0.14,0.01,0.59
188,"[528, 168, 182, 224]",0.07,0.0,0.09,0.02,0.14,0.01,0.68
189,"[529, 169, 181, 223]",0.08,0.0,0.09,0.01,0.13,0.01,0.68
190,"[529, 169, 181, 224]",0.1,0.0,0.09,0.02,0.15,0.01,0.63
191,"[545, 179, 170, 209]",0.09,0.0,0.09,0.08,0.09,0.03,0.63
192,"[531, 172, 180, 220]",0.06,0.0,0.08,0.03,0.11,0.01,0.7
193,"[533, 168, 185, 227]",0.06,0.0,0.09,0.03,0.07,0.02,0.73
194,"[531, 171, 185, 226]",0.07,0.0,0.1,0.02,0.1,0.01,0.69
195,"[533, 174, 183, 223]",0.08,0.0,0.15,0.03,0.1,0.01,0.63
196,"[535, 177, 181, 221]",0.07,0.0,0.12,0.04,0.1,0.02,0.65
197,"[536, 176, 179, 223]",0.12,0.0,0.15,0.06,0.11,0.02,0.54
198,"[537, 179, 179, 222]",0.1,0.0,0.18,0.15,0.16,0.01,0.39
199,"[536, 179, 180, 224]",0.12,0.0,0.09,0.13,0.08,0.01,0.58
200,"[533, 181, 181, 227]",0.23,0.0,0.15,0.11,0.18,0.02,0.32
201,"[532, 204, 175, 215]",0.25,0.0,0.06,0.08,0.16,0.02,0.44
202,"[533, 213, 185, 220]",0.05,0.0,0.23,0.12,0.11,0.01,0.48
203,"[533, 213, 184, 220]",0.05,0.0,0.16,0.15,0.09,0.01,0.54
204,"[532, 214, 183, 220]",0.05,0.0,0.15,0.11,0.11,0.01,0.58
205,"[531, 212, 186, 225]",0.06,0.0,0.13,0.19,0.11,0.01,0.51
206,"[532, 223, 182, 216]",0.1,0.0,0.25,0.13,0.13,0.01,0.38
207,"[534, 223, 184, 218]",0.09,0.0,0.19,0.2,0.17,0.01,0.34
208,"[536, 223, 182, 218]",0.07,0.0,0.15,0.14,0.16,0.0,0.49
209,"[533, 223, 184, 218]",0.05,0.0,0.13,0.13,0.11,0.0,0.58
210,"[531, 217, 184, 225]",0.1,0.0,0.17,0.1,0.16,0.01,0.46
211,"[524, 217, 190, 230]",0.17,0.0,0.15,0.09,0.19,0.01,0.39
212,"[524, 218, 191, 230]",0.1,0.0,0.2,0.06,0.2,0.01,0.43
213,"[525, 218, 189, 230]",0.11,0.0,0.15,0.05,0.2,0.01,0.48
214,"[525, 218, 190, 231]",0.09,0.0,0.2,0.05,0.19,0.01,0.45
