,box,angry,disgust,fear,happy,sad,surprise,neutral
72,"[569, 416, 148, 198]",0.11,0.0,0.17,0.0,0.3,0.0,0.42
73,"[567, 409, 156, 203]",0.08,0.0,0.22,0.0,0.41,0.0,0.3
74,"[566, 409, 160, 207]",0.13,0.02,0.26,0.0,0.37,0.01,0.21
75,"[569, 403, 167, 213]",0.12,0.0,0.33,0.0,0.35,0.0,0.2
76,"[593, 407, 172, 220]",0.08,0.0,0.2,0.0,0.27,0.01,0.43
77,"[589, 402, 174, 218]",0.08,0.0,0.2,0.0,0.37,0.02,0.32
78,"[591, 400, 175, 218]",0.07,0.0,0.22,0.0,0.3,0.03,0.37
79,"[594, 402, 176, 223]",0.07,0.0,0.25,0.0,0.45,0.01,0.22
80,"[615, 423, 160, 191]",0.09,0.0,0.09,0.01,0.23,0.01,0.58
81,"[572, 390, 190, 241]",0.08,0.0,0.05,0.0,0.48,0.0,0.38
82,"[574, 405, 173, 215]",0.14,0.0,0.14,0.0,0.24,0.0,0.47
83,"[572, 401, 170, 216]",0.09,0.0,0.12,0.0,0.26,0.0,0.52
84,"[571, 404, 168, 212]",0.11,0.0,0.11,0.0,0.35,0.0,0.42
85,"[572, 406, 165, 208]",0.13,0.0,0.12,0.0,0.29,0.0,0.45
86,"[571, 403, 166, 211]",0.17,0.0,0.12,0.0,0.29,0.0,0.41
87,"[570, 403, 165, 212]",0.1,0.0,0.11,0.0,0.24,0.0,0.54
88,"[566, 403, 169, 216]",0.14,0.0,0.38,0.0,0.28,0.01,0.18
89,"[566, 403, 169, 217]",0.12,0.0,0.31,0.0,0.29,0.0,0.27
90,"[573, 405, 166, 212]",0.2,0.0,0.24,0.0,0.34,0.01,0.21
91,"[576, 407, 162, 210]",0.21,0.0,0.23,0.0,0.29,0.0,0.26
92,"[597, 416, 149, 197]",0.2,0.01,0.22,0.0,0.3,0.01,0.26
93,"[602, 414, 147, 197]",0.1,0.0,0.12,0.0,0.25,0.0,0.52
94,"[571, 401, 171, 216]",0.23,0.01,0.18,0.0,0.42,0.0,0.16
95,"[571, 400, 170, 222]",0.19,0.0,0.26,0.0,0.39,0.01,0.16
96,"[583, 417, 177, 216]",0.07,0.0,0.24,0.0,0.55,0.0,0.13
97,"[580, 411, 181, 226]",0.12,0.0,0.16,0.0,0.56,0.0,0.15
98,"[577, 412, 185, 230]",0.19,0.0,0.13,0.0,0.49,0.01,0.17
99,"[564, 388, 186, 239]",0.24,0.0,0.12,0.02,0.4,0.0,0.21
100,"[607, 440, 160, 193]",0.12,0.0,0.12,0.02,0.46,0.01,0.27
101,"[625, 445, 152, 185]",0.08,0.0,0.1,0.02,0.44,0.01,0.36
102,"[561, 373, 199, 246]",0.41,0.0,0.06,0.03,0.34,0.0,0.14
103,"[560, 382, 153, 196]",0.13,0.02,0.18,0.0,0.3,0.01,0.37
104,"[587, 314, 200, 245]",0.15,0.01,0.16,0.0,0.6,0.0,0.08
105,"[595, 315, 199, 253]",0.11,0.0,0.17,0.0,0.37,0.0,0.34
106,"[628, 360, 174, 220]",0.09,0.0,0.06,0.0,0.6,0.0,0.25
107,"[612, 354, 183, 232]",0.13,0.0,0.09,0.0,0.52,0.0,0.26
108,"[612, 370, 181, 232]",0.15,0.0,0.21,0.0,0.52,0.01,0.12
109,"[619, 381, 167, 217]",0.2,0.0,0.14,0.0,0.54,0.0,0.12
110,"[616, 363, 179, 232]",0.11,0.0,0.18,0.0,0.48,0.0,0.22
111,"[609, 342, 215, 263]",0.11,0.0,0.28,0.02,0.54,0.01,0.05
112,"[623, 353, 209, 253]",0.12,0.0,0.21,0.01,0.47,0.01,0.19
113,"[656, 394, 169, 208]",0.11,0.0,0.16,0.0,0.48,0.0,0.25
114,"[528, 273, 191, 224]",0.15,0.02,0.03,0.02,0.42,0.0,0.36
115,"[649, 328, 176, 218]",0.13,0.0,0.2,0.01,0.55,0.0,0.11
116,"[649, 335, 172, 213]",0.34,0.0,0.06,0.0,0.38,0.0,0.21
117,"[551, 657, 29, 36]",0.22,0.01,0.1,0.13,0.39,0.07,0.08
118,"[620, 320, 182, 232]",0.31,0.0,0.08,0.0,0.34,0.0,0.27
119,"[600, 322, 183, 227]",0.19,0.0,0.11,0.0,0.46,0.0,0.24
120,"[597, 328, 171, 219]",0.22,0.01,0.1,0.0,0.39,0.0,0.28
121,"[597, 328, 168, 218]",0.2,0.03,0.11,0.0,0.43,0.0,0.22
122,"[592, 323, 173, 224]",0.25,0.03,0.06,0.0,0.36,0.0,0.3
123,"[565, 322, 177, 214]",0.26,0.02,0.08,0.01,0.33,0.0,0.31
124,"[539, 317, 181, 219]",0.13,0.02,0.06,0.02,0.24,0.0,0.53
125,"[511, 309, 188, 233]",0.13,0.03,0.07,0.02,0.25,0.0,0.5
126,"[635, 335, 185, 221]",0.19,0.0,0.07,0.01,0.4,0.0,0.33
127,"[657, 341, 169, 210]",0.14,0.0,0.08,0.01,0.28,0.0,0.49
128,"[559, 664, 36, 47]",0.36,0.0,0.1,0.08,0.39,0.03,0.05
129,"[620, 332, 172, 218]",0.15,0.0,0.11,0.0,0.39,0.01,0.34
130,"[595, 325, 173, 223]",0.12,0.0,0.14,0.0,0.44,0.0,0.31
131,"[616, 330, 178, 221]",0.07,0.0,0.17,0.0,0.4,0.0,0.36
132,"[658, 345, 165, 199]",0.17,0.01,0.06,0.03,0.38,0.01,0.33
133,"[618, 331, 173, 216]",0.2,0.02,0.28,0.0,0.27,0.02,0.2
134,"[594, 322, 174, 222]",0.16,0.0,0.08,0.0,0.45,0.0,0.3
135,"[596, 323, 167, 218]",0.18,0.0,0.09,0.0,0.51,0.0,0.23
136,"[596, 325, 169, 218]",0.18,0.0,0.12,0.0,0.42,0.0,0.28
137,"[597, 326, 169, 217]",0.2,0.0,0.09,0.0,0.41,0.0,0.29
138,"[596, 326, 168, 217]",0.18,0.0,0.08,0.0,0.39,0.0,0.35
139,"[599, 327, 168, 219]",0.19,0.0,0.08,0.0,0.47,0.0,0.25
140,"[596, 326, 171, 220]",0.22,0.0,0.09,0.0,0.44,0.0,0.24
141,"[666, 307, 172, 204]",0.1,0.0,0.05,0.03,0.28,0.0,0.53
