,box,angry,disgust,fear,happy,sad,surprise,neutral
0,"[471, 240, 202, 246]",0.33,0.0,0.18,0.0,0.11,0.08,0.3
1,"[471, 242, 201, 243]",0.25,0.0,0.09,0.0,0.13,0.02,0.49
2,"[471, 241, 203, 242]",0.23,0.0,0.08,0.0,0.22,0.01,0.45
3,"[471, 242, 203, 244]",0.09,0.0,0.08,0.0,0.19,0.01,0.63
4,"[469, 241, 204, 244]",0.15,0.0,0.03,0.0,0.22,0.0,0.59
5,"[470, 242, 202, 245]",0.16,0.0,0.04,0.0,0.25,0.0,0.55
6,"[466, 243, 206, 249]",0.24,0.0,0.04,0.0,0.33,0.0,0.39
7,"[464, 244, 203, 246]",0.17,0.0,0.06,0.0,0.35,0.0,0.43
8,"[458, 236, 203, 250]",0.3,0.0,0.02,0.0,0.28,0.0,0.4
9,"[456, 230, 203, 254]",0.19,0.0,0.01,0.0,0.39,0.0,0.41
10,"[459, 237, 201, 247]",0.29,0.0,0.02,0.0,0.37,0.0,0.33
11,"[459, 235, 201, 247]",0.23,0.0,0.01,0.0,0.4,0.0,0.35
12,"[462, 235, 200, 247]",0.22,0.0,0.02,0.0,0.33,0.0,0.43
13,"[462, 235, 200, 246]",0.19,0.0,0.04,0.0,0.24,0.01,0.52
14,"[462, 233, 200, 248]",0.12,0.0,0.04,0.0,0.28,0.01,0.55
15,"[462, 235, 199, 245]",0.12,0.0,0.04,0.0,0.25,0.01,0.59
16,"[464, 241, 204, 244]",0.06,0.0,0.03,0.0,0.22,0.01,0.68
17,"[461, 235, 198, 244]",0.11,0.0,0.03,0.0,0.24,0.0,0.61
18,"[457, 232, 201, 247]",0.12,0.0,0.01,0.0,0.34,0.0,0.52
19,"[455, 231, 202, 247]",0.1,0.0,0.01,0.0,0.37,0.0,0.52
20,"[459, 240, 203, 248]",0.07,0.0,0.01,0.0,0.39,0.0,0.52
21,"[459, 241, 206, 251]",0.11,0.0,0.02,0.0,0.52,0.0,0.35
22,"[461, 243, 206, 252]",0.12,0.0,0.02,0.0,0.36,0.0,0.49
23,"[464, 244, 205, 250]",0.11,0.0,0.02,0.0,0.39,0.0,0.47
24,"[465, 244, 206, 251]",0.1,0.0,0.03,0.0,0.45,0.0,0.42
25,"[464, 241, 208, 254]",0.09,0.0,0.02,0.0,0.33,0.0,0.56
26,"[465, 242, 207, 251]",0.13,0.0,0.02,0.0,0.41,0.0,0.44
27,"[463, 240, 209, 253]",0.11,0.0,0.02,0.0,0.33,0.0,0.53
28,"[463, 240, 211, 256]",0.16,0.0,0.03,0.0,0.44,0.0,0.37
29,"[466, 243, 208, 252]",0.16,0.0,0.03,0.0,0.46,0.0,0.35
30,"[467, 242, 208, 252]",0.11,0.0,0.02,0.0,0.41,0.0,0.45
31,"[466, 239, 209, 256]",0.17,0.0,0.02,0.0,0.39,0.0,0.41
32,"[461, 238, 211, 259]",0.12,0.0,0.03,0.0,0.44,0.0,0.41
33,"[458, 240, 208, 259]",0.18,0.0,0.03,0.0,0.55,0.0,0.23
34,"[455, 248, 203, 248]",0.14,0.0,0.03,0.0,0.48,0.0,0.35
35,"[450, 247, 205, 250]",0.15,0.0,0.03,0.0,0.52,0.0,0.3
36,"[443, 245, 208, 251]",0.15,0.0,0.03,0.0,0.46,0.0,0.35
37,"[442, 247, 205, 249]",0.17,0.0,0.02,0.0,0.45,0.0,0.36
38,"[443, 245, 208, 254]",0.15,0.0,0.03,0.0,0.48,0.0,0.34
39,"[442, 246, 207, 253]",0.18,0.0,0.03,0.0,0.47,0.0,0.32
40,"[440, 242, 206, 252]",0.14,0.0,0.02,0.0,0.29,0.0,0.56
41,"[441, 249, 204, 246]",0.11,0.0,0.03,0.0,0.25,0.0,0.61
42,"[439, 250, 203, 246]",0.16,0.0,0.03,0.0,0.26,0.0,0.55
43,"[438, 249, 204, 247]",0.14,0.0,0.02,0.0,0.22,0.0,0.62
44,"[436, 249, 205, 248]",0.13,0.0,0.02,0.0,0.18,0.0,0.67
45,"[436, 248, 205, 249]",0.12,0.0,0.02,0.0,0.17,0.0,0.69
46,"[435, 248, 206, 250]",0.14,0.0,0.02,0.0,0.18,0.0,0.65
47,"[436, 249, 204, 248]",0.14,0.0,0.02,0.0,0.2,0.0,0.64
48,"[434, 249, 206, 248]",0.19,0.0,0.02,0.0,0.23,0.0,0.55
49,"[434, 247, 205, 249]",0.15,0.0,0.02,0.0,0.26,0.0,0.57
50,"[433, 247, 205, 249]",0.16,0.0,0.02,0.0,0.24,0.0,0.58
51,"[435, 247, 205, 248]",0.19,0.0,0.02,0.0,0.25,0.0,0.54
52,"[435, 246, 206, 250]",0.19,0.0,0.02,0.0,0.24,0.0,0.54
53,"[436, 246, 206, 249]",0.16,0.0,0.02,0.0,0.31,0.0,0.51
54,"[437, 247, 205, 246]",0.17,0.0,0.02,0.0,0.24,0.0,0.56
55,"[439, 247, 204, 247]",0.15,0.0,0.02,0.0,0.21,0.0,0.63
56,"[439, 247, 204, 247]",0.16,0.0,0.02,0.0,0.23,0.0,0.59
57,"[440, 248, 202, 245]",0.15,0.0,0.02,0.0,0.21,0.0,0.62
58,"[440, 247, 203, 245]",0.12,0.0,0.02,0.0,0.18,0.0,0.68
59,"[441, 246, 203, 245]",0.11,0.0,0.01,0.0,0.21,0.0,0.67
60,"[441, 244, 203, 245]",0.11,0.0,0.01,0.0,0.38,0.0,0.49
61,"[442, 245, 203, 244]",0.14,0.0,0.01,0.0,0.21,0.0,0.62
62,"[445, 246, 203, 244]",0.21,0.0,0.03,0.0,0.3,0.0,0.46
63,"[444, 248, 202, 241]",0.19,0.0,0.02,0.0,0.38,0.0,0.4
64,"[444, 246, 202, 242]",0.13,0.0,0.02,0.0,0.33,0.0,0.52
65,"[443, 245, 202, 243]",0.1,0.0,0.01,0.0,0.28,0.0,0.61
66,"[442, 244, 204, 245]",0.16,0.0,0.02,0.0,0.28,0.0,0.53
67,"[442, 244, 205, 246]",0.2,0.0,0.02,0.0,0.28,0.0,0.5
68,"[441, 245, 204, 245]",0.19,0.0,0.03,0.0,0.25,0.0,0.52
69,"[441, 244, 203, 246]",0.17,0.0,0.03,0.0,0.27,0.0,0.52
70,"[441, 244, 203, 245]",0.15,0.0,0.02,0.0,0.32,0.0,0.5
71,"[440, 243, 206, 249]",0.19,0.0,0.02,0.0,0.29,0.0,0.5
72,"[440, 243, 205, 246]",0.13,0.0,0.03,0.0,0.28,0.0,0.56
73,"[436, 240, 204, 247]",0.16,0.0,0.06,0.0,0.25,0.0,0.53
74,"[433, 240, 204, 246]",0.14,0.0,0.06,0.0,0.29,0.01,0.51
75,"[428, 242, 203, 245]",0.12,0.0,0.03,0.0,0.29,0.0,0.56
76,"[419, 228, 205, 255]",0.1,0.0,0.02,0.0,0.29,0.0,0.59
77,"[418, 232, 202, 250]",0.12,0.0,0.02,0.0,0.28,0.0,0.56
78,"[415, 231, 204, 252]",0.1,0.0,0.01,0.0,0.24,0.0,0.65
79,"[416, 230, 204, 253]",0.12,0.0,0.02,0.0,0.3,0.01,0.56
80,"[418, 232, 203, 251]",0.11,0.0,0.01,0.0,0.25,0.0,0.62
81,"[418, 230, 204, 253]",0.16,0.0,0.01,0.0,0.27,0.0,0.55
82,"[419, 231, 203, 251]",0.12,0.0,0.02,0.0,0.23,0.0,0.62
83,"[421, 233, 201, 249]",0.13,0.0,0.02,0.0,0.25,0.0,0.6
84,"[423, 237, 199, 245]",0.16,0.0,0.02,0.0,0.32,0.0,0.48
85,"[423, 236, 200, 246]",0.17,0.0,0.02,0.0,0.24,0.0,0.56
86,"[426, 244, 201, 244]",0.07,0.0,0.02,0.0,0.23,0.0,0.68
87,"[426, 246, 203, 245]",0.14,0.0,0.02,0.0,0.24,0.0,0.59
88,"[431, 250, 202, 251]",0.19,0.0,0.03,0.0,0.45,0.0,0.33
89,"[454, 242, 219, 277]",0.28,0.0,0.08,0.05,0.37,0.01,0.22
90,"[495, 290, 186, 231]",0.05,0.0,0.18,0.03,0.52,0.08,0.14
91,"[541, 272, 201, 259]",0.04,0.0,0.16,0.01,0.66,0.03,0.1
92,"[544, 272, 207, 261]",0.03,0.0,0.12,0.02,0.63,0.0,0.2
93,"[535, 267, 198, 258]",0.05,0.0,0.06,0.04,0.52,0.01,0.33
94,"[534, 282, 198, 252]",0.05,0.0,0.09,0.04,0.48,0.03,0.32
95,"[534, 286, 193, 244]",0.05,0.0,0.14,0.02,0.42,0.05,0.32
96,"[531, 286, 196, 247]",0.04,0.0,0.12,0.02,0.5,0.03,0.29
97,"[533, 288, 192, 239]",0.03,0.0,0.17,0.03,0.44,0.12,0.21
98,"[531, 289, 192, 239]",0.04,0.0,0.13,0.04,0.55,0.04,0.2
99,"[531, 287, 191, 240]",0.05,0.0,0.14,0.02,0.52,0.04,0.23
100,"[531, 288, 190, 238]",0.05,0.0,0.2,0.06,0.39,0.15,0.14
101,"[525, 282, 194, 247]",0.07,0.0,0.22,0.08,0.27,0.23,0.13
102,"[522, 282, 194, 246]",0.07,0.0,0.22,0.06,0.35,0.11,0.2
103,"[521, 281, 194, 246]",0.04,0.0,0.17,0.04,0.37,0.07,0.31
104,"[515, 275, 200, 257]",0.06,0.0,0.25,0.01,0.46,0.04,0.17
105,"[512, 272, 200, 260]",0.07,0.0,0.2,0.0,0.55,0.01,0.16
106,"[511, 268, 200, 261]",0.07,0.0,0.17,0.0,0.53,0.02,0.2
107,"[511, 267, 200, 261]",0.09,0.0,0.14,0.01,0.57,0.01,0.17
108,"[512, 272, 200, 257]",0.06,0.0,0.19,0.0,0.58,0.02,0.15
109,"[510, 270, 202, 260]",0.06,0.0,0.19,0.01,0.59,0.01,0.15
110,"[512, 271, 201, 260]",0.07,0.0,0.17,0.01,0.56,0.02,0.18
111,"[512, 272, 202, 261]",0.07,0.0,0.19,0.01,0.51,0.02,0.2
112,"[516, 278, 199, 254]",0.05,0.0,0.14,0.0,0.55,0.02,0.23
113,"[514, 275, 201, 258]",0.05,0.0,0.16,0.0,0.6,0.02,0.17
114,"[511, 272, 201, 257]",0.05,0.0,0.14,0.0,0.61,0.01,0.18
115,"[509, 268, 200, 257]",0.06,0.0,0.22,0.0,0.55,0.01,0.15
116,"[507, 268, 200, 258]",0.07,0.0,0.24,0.01,0.51,0.01,0.16
117,"[503, 259, 202, 260]",0.06,0.0,0.15,0.0,0.6,0.01,0.16
118,"[502, 263, 200, 256]",0.06,0.0,0.12,0.01,0.55,0.01,0.26
119,"[501, 261, 200, 257]",0.05,0.0,0.12,0.0,0.62,0.01,0.2
120,"[501, 266, 198, 253]",0.06,0.0,0.11,0.0,0.57,0.01,0.25
121,"[496, 268, 200, 257]",0.07,0.0,0.17,0.0,0.54,0.01,0.21
122,"[496, 279, 191, 242]",0.06,0.0,0.17,0.0,0.53,0.02,0.21
123,"[482, 258, 201, 256]",0.1,0.0,0.14,0.0,0.51,0.0,0.24
124,"[467, 240, 223, 276]",0.23,0.0,0.14,0.01,0.31,0.01,0.31
125,"[450, 232, 223, 280]",0.17,0.0,0.09,0.01,0.35,0.0,0.37
126,"[433, 229, 229, 280]",0.15,0.0,0.04,0.0,0.26,0.0,0.54
127,"[424, 246, 203, 252]",0.26,0.0,0.05,0.0,0.22,0.01,0.46
128,"[420, 254, 201, 243]",0.12,0.0,0.03,0.0,0.1,0.01,0.74
129,"[419, 245, 204, 251]",0.2,0.0,0.03,0.0,0.19,0.0,0.57
130,"[420, 239, 203, 251]",0.1,0.0,0.01,0.0,0.12,0.0,0.77
131,"[424, 245, 202, 248]",0.17,0.0,0.02,0.0,0.17,0.0,0.64
132,"[427, 244, 204, 250]",0.08,0.0,0.01,0.0,0.18,0.0,0.73
133,"[429, 243, 204, 250]",0.1,0.0,0.01,0.0,0.2,0.0,0.69
134,"[430, 243, 204, 249]",0.1,0.0,0.01,0.0,0.19,0.0,0.7
135,"[431, 244, 204, 248]",0.09,0.0,0.01,0.0,0.18,0.0,0.72
136,"[432, 246, 203, 246]",0.06,0.0,0.01,0.0,0.11,0.0,0.82
137,"[430, 246, 204, 247]",0.08,0.0,0.01,0.0,0.13,0.0,0.78
138,"[428, 241, 206, 251]",0.08,0.0,0.01,0.0,0.15,0.0,0.75
139,"[427, 241, 207, 253]",0.07,0.0,0.01,0.0,0.14,0.0,0.78
140,"[426, 241, 207, 253]",0.07,0.0,0.01,0.0,0.15,0.0,0.77
141,"[426, 237, 207, 257]",0.06,0.0,0.01,0.0,0.14,0.0,0.78
142,"[426, 238, 208, 255]",0.07,0.0,0.01,0.0,0.12,0.0,0.81
143,"[426, 240, 207, 254]",0.07,0.0,0.01,0.0,0.14,0.0,0.79
144,"[427, 242, 206, 253]",0.06,0.0,0.01,0.0,0.16,0.0,0.77
145,"[429, 247, 203, 248]",0.07,0.0,0.01,0.0,0.15,0.0,0.77
146,"[428, 245, 205, 249]",0.04,0.0,0.01,0.0,0.17,0.0,0.77
147,"[428, 245, 204, 249]",0.05,0.0,0.01,0.0,0.2,0.0,0.74
148,"[429, 247, 204, 248]",0.05,0.0,0.01,0.0,0.19,0.0,0.75
149,"[429, 247, 205, 248]",0.05,0.0,0.01,0.0,0.21,0.0,0.73
150,"[430, 246, 204, 250]",0.05,0.0,0.01,0.0,0.3,0.0,0.64
