,box,angry,disgust,fear,happy,sad,surprise,neutral
72,"[667, 282, 205, 254]",0.06,0.0,0.38,0.05,0.2,0.01,0.3
73,"[666, 279, 206, 258]",0.04,0.0,0.45,0.03,0.13,0.01,0.34
74,"[666, 277, 206, 260]",0.06,0.0,0.4,0.07,0.15,0.01,0.32
75,"[665, 281, 207, 256]",0.08,0.0,0.31,0.1,0.16,0.01,0.34
76,"[665, 282, 205, 256]",0.06,0.0,0.26,0.12,0.18,0.0,0.37
77,"[662, 278, 210, 260]",0.05,0.0,0.25,0.09,0.25,0.0,0.36
78,"[661, 278, 209, 260]",0.08,0.0,0.31,0.1,0.16,0.01,0.34
79,"[663, 280, 207, 259]",0.09,0.0,0.25,0.15,0.22,0.01,0.29
80,"[663, 281, 206, 259]",0.11,0.0,0.26,0.16,0.17,0.01,0.3
81,"[663, 281, 207, 259]",0.07,0.0,0.33,0.08,0.23,0.01,0.29
82,"[666, 283, 203, 257]",0.07,0.0,0.37,0.09,0.16,0.0,0.31
83,"[667, 283, 203, 255]",0.08,0.0,0.33,0.04,0.2,0.01,0.34
84,"[664, 285, 204, 251]",0.08,0.0,0.29,0.06,0.2,0.0,0.36
85,"[679, 285, 206, 264]",0.05,0.0,0.1,0.3,0.16,0.0,0.4
86,"[680, 286, 210, 267]",0.05,0.0,0.12,0.28,0.15,0.01,0.39
87,"[684, 290, 209, 261]",0.05,0.0,0.11,0.08,0.19,0.01,0.57
88,"[683, 297, 203, 253]",0.07,0.0,0.19,0.11,0.16,0.01,0.46
89,"[683, 294, 206, 258]",0.06,0.0,0.1,0.12,0.14,0.0,0.57
90,"[681, 294, 205, 259]",0.04,0.0,0.09,0.12,0.13,0.0,0.62
91,"[679, 290, 208, 263]",0.06,0.0,0.15,0.12,0.16,0.0,0.5
92,"[681, 292, 207, 261]",0.05,0.0,0.12,0.13,0.21,0.0,0.48
93,"[680, 294, 207, 257]",0.05,0.0,0.18,0.08,0.18,0.0,0.5
94,"[675, 290, 210, 266]",0.05,0.0,0.13,0.11,0.18,0.0,0.52
95,"[675, 290, 208, 264]",0.07,0.0,0.18,0.15,0.2,0.0,0.4
96,"[673, 291, 209, 264]",0.05,0.0,0.2,0.13,0.21,0.0,0.41
97,"[674, 295, 207, 260]",0.03,0.0,0.11,0.13,0.18,0.0,0.54
98,"[673, 292, 209, 265]",0.06,0.0,0.22,0.08,0.22,0.01,0.42
99,"[675, 282, 216, 273]",0.05,0.0,0.15,0.1,0.16,0.0,0.54
100,"[675, 295, 208, 261]",0.06,0.0,0.17,0.08,0.16,0.0,0.52
101,"[677, 296, 207, 260]",0.04,0.0,0.19,0.09,0.18,0.0,0.49
102,"[677, 298, 207, 257]",0.07,0.0,0.22,0.08,0.21,0.0,0.41
103,"[675, 294, 209, 262]",0.05,0.0,0.19,0.08,0.21,0.01,0.46
104,"[706, 294, 212, 271]",0.04,0.0,0.08,0.43,0.15,0.01,0.3
105,"[704, 304, 211, 259]",0.09,0.0,0.18,0.19,0.19,0.01,0.34
106,"[717, 318, 194, 240]",0.09,0.0,0.11,0.21,0.22,0.0,0.36
107,"[694, 298, 205, 257]",0.1,0.0,0.16,0.22,0.18,0.01,0.33
108,"[686, 297, 209, 257]",0.09,0.0,0.19,0.18,0.18,0.01,0.36
109,"[680, 295, 210, 262]",0.05,0.0,0.12,0.19,0.25,0.0,0.37
110,"[680, 295, 209, 266]",0.04,0.0,0.14,0.22,0.2,0.0,0.4
111,"[684, 302, 205, 252]",0.06,0.0,0.12,0.17,0.15,0.0,0.5
112,"[687, 301, 208, 252]",0.07,0.0,0.22,0.1,0.18,0.0,0.42
113,"[687, 295, 208, 261]",0.04,0.0,0.18,0.1,0.15,0.01,0.53
114,"[685, 293, 210, 265]",0.04,0.0,0.19,0.08,0.28,0.0,0.41
115,"[684, 295, 209, 259]",0.05,0.0,0.2,0.06,0.2,0.0,0.48
116,"[686, 300, 207, 251]",0.04,0.0,0.18,0.04,0.19,0.0,0.55
117,"[683, 297, 206, 258]",0.04,0.0,0.17,0.16,0.23,0.0,0.41
118,"[683, 293, 209, 263]",0.04,0.0,0.18,0.08,0.25,0.0,0.44
119,"[686, 295, 209, 259]",0.05,0.0,0.21,0.05,0.2,0.01,0.48
120,"[687, 296, 208, 259]",0.07,0.0,0.2,0.08,0.26,0.0,0.38
121,"[686, 295, 210, 262]",0.04,0.0,0.18,0.1,0.22,0.0,0.46
122,"[687, 302, 208, 253]",0.04,0.0,0.14,0.19,0.17,0.0,0.45
123,"[685, 302, 208, 252]",0.05,0.0,0.15,0.09,0.19,0.0,0.51
124,"[685, 303, 206, 250]",0.05,0.0,0.16,0.18,0.19,0.0,0.42
125,"[680, 296, 209, 264]",0.06,0.0,0.21,0.15,0.22,0.0,0.36
126,"[680, 294, 207, 265]",0.04,0.0,0.22,0.05,0.22,0.01,0.46
127,"[679, 295, 207, 262]",0.03,0.0,0.14,0.05,0.18,0.01,0.59
128,"[680, 293, 208, 266]",0.09,0.0,0.23,0.24,0.18,0.01,0.26
129,"[681, 294, 208, 264]",0.07,0.0,0.2,0.13,0.18,0.01,0.41
130,"[681, 292, 208, 263]",0.04,0.0,0.3,0.04,0.22,0.01,0.39
131,"[681, 293, 208, 262]",0.05,0.0,0.24,0.05,0.21,0.0,0.44
132,"[679, 292, 208, 263]",0.05,0.0,0.12,0.36,0.17,0.0,0.29
133,"[679, 291, 211, 263]",0.08,0.0,0.19,0.25,0.18,0.0,0.29
134,"[685, 300, 207, 251]",0.04,0.0,0.11,0.15,0.16,0.0,0.54
135,"[677, 293, 211, 265]",0.03,0.0,0.19,0.13,0.19,0.01,0.45
136,"[714, 305, 209, 251]",0.04,0.0,0.06,0.59,0.16,0.01,0.14
137,"[714, 303, 212, 262]",0.07,0.0,0.12,0.27,0.2,0.01,0.33
138,"[717, 302, 211, 261]",0.02,0.0,0.1,0.36,0.21,0.01,0.29
139,"[711, 298, 225, 277]",0.11,0.0,0.34,0.04,0.17,0.01,0.33
140,"[699, 285, 223, 283]",0.19,0.0,0.1,0.34,0.18,0.01,0.19
141,"[696, 293, 215, 265]",0.05,0.0,0.25,0.26,0.15,0.01,0.28
142,"[694, 292, 214, 263]",0.04,0.0,0.15,0.08,0.3,0.0,0.42
143,"[692, 294, 207, 258]",0.03,0.0,0.15,0.14,0.22,0.0,0.45
144,"[685, 286, 210, 266]",0.03,0.0,0.23,0.08,0.3,0.01,0.35
145,"[682, 285, 207, 264]",0.02,0.0,0.16,0.12,0.26,0.0,0.44
146,"[675, 273, 209, 273]",0.07,0.0,0.23,0.09,0.18,0.0,0.43
147,"[676, 274, 205, 269]",0.06,0.0,0.24,0.09,0.2,0.01,0.4
148,"[676, 276, 206, 268]",0.06,0.0,0.24,0.12,0.17,0.01,0.4
149,"[668, 284, 205, 262]",0.08,0.0,0.33,0.11,0.19,0.01,0.3
150,"[668, 275, 209, 276]",0.07,0.0,0.28,0.08,0.22,0.01,0.35
151,"[668, 287, 204, 257]",0.07,0.0,0.37,0.03,0.22,0.01,0.3
152,"[665, 288, 202, 254]",0.07,0.0,0.25,0.09,0.23,0.01,0.35
153,"[665, 283, 202, 262]",0.06,0.0,0.26,0.07,0.17,0.01,0.42
154,"[671, 287, 200, 260]",0.09,0.0,0.36,0.09,0.19,0.01,0.26
155,"[669, 285, 208, 264]",0.07,0.0,0.32,0.09,0.23,0.01,0.28
156,"[671, 283, 207, 268]",0.06,0.0,0.28,0.09,0.18,0.02,0.37
157,"[672, 288, 209, 269]",0.07,0.0,0.24,0.2,0.15,0.01,0.33
158,"[673, 291, 207, 265]",0.07,0.0,0.17,0.2,0.16,0.01,0.39
159,"[667, 290, 208, 258]",0.06,0.0,0.18,0.21,0.23,0.01,0.32
160,"[667, 291, 210, 264]",0.07,0.0,0.26,0.22,0.16,0.01,0.28
161,"[669, 291, 210, 267]",0.06,0.0,0.21,0.21,0.21,0.01,0.31
162,"[671, 293, 207, 265]",0.05,0.0,0.2,0.11,0.3,0.0,0.33
163,"[669, 291, 210, 267]",0.09,0.0,0.3,0.08,0.23,0.01,0.3
164,"[671, 295, 208, 261]",0.04,0.0,0.23,0.09,0.21,0.01,0.42
165,"[671, 294, 208, 263]",0.07,0.0,0.3,0.14,0.2,0.0,0.29
166,"[670, 291, 209, 266]",0.08,0.0,0.38,0.09,0.17,0.01,0.27
167,"[671, 290, 206, 264]",0.06,0.0,0.28,0.09,0.18,0.01,0.38
168,"[666, 288, 208, 261]",0.09,0.0,0.28,0.09,0.18,0.01,0.36
169,"[654, 299, 203, 250]",0.11,0.0,0.14,0.29,0.21,0.01,0.24
170,"[655, 302, 211, 256]",0.07,0.0,0.23,0.09,0.21,0.01,0.4
171,"[666, 298, 206, 256]",0.05,0.0,0.22,0.14,0.19,0.01,0.39
172,"[667, 293, 205, 256]",0.09,0.0,0.27,0.11,0.2,0.01,0.33
173,"[663, 293, 201, 252]",0.1,0.0,0.19,0.1,0.21,0.01,0.39
174,"[658, 289, 208, 262]",0.15,0.0,0.29,0.25,0.13,0.01,0.17
175,"[686, 310, 190, 236]",0.05,0.0,0.23,0.17,0.24,0.01,0.3
176,"[691, 287, 210, 258]",0.06,0.0,0.12,0.26,0.21,0.0,0.34
177,"[687, 285, 212, 261]",0.04,0.0,0.17,0.22,0.19,0.01,0.38
178,"[689, 282, 208, 260]",0.05,0.0,0.19,0.22,0.18,0.0,0.35
179,"[689, 279, 209, 262]",0.03,0.0,0.14,0.33,0.16,0.0,0.33
180,"[689, 277, 208, 262]",0.05,0.0,0.18,0.28,0.17,0.0,0.32
181,"[689, 278, 208, 261]",0.04,0.0,0.18,0.27,0.15,0.0,0.35
182,"[685, 276, 209, 263]",0.04,0.0,0.19,0.17,0.21,0.0,0.4
183,"[684, 279, 207, 259]",0.08,0.0,0.24,0.17,0.21,0.0,0.3
184,"[683, 279, 204, 257]",0.07,0.0,0.28,0.24,0.19,0.0,0.22
185,"[682, 279, 205, 261]",0.06,0.0,0.28,0.18,0.19,0.01,0.28
186,"[680, 283, 202, 254]",0.07,0.0,0.24,0.24,0.23,0.0,0.22
187,"[677, 281, 203, 258]",0.06,0.0,0.25,0.17,0.17,0.01,0.35
188,"[677, 282, 203, 258]",0.04,0.0,0.24,0.14,0.23,0.0,0.34
189,"[676, 281, 204, 262]",0.03,0.0,0.18,0.16,0.18,0.0,0.45
190,"[680, 279, 204, 261]",0.06,0.0,0.25,0.12,0.2,0.01,0.37
191,"[679, 281, 207, 260]",0.07,0.0,0.18,0.28,0.16,0.0,0.32
192,"[681, 280, 206, 261]",0.05,0.0,0.26,0.18,0.21,0.0,0.29
193,"[682, 282, 203, 260]",0.07,0.0,0.25,0.15,0.25,0.0,0.27
194,"[682, 284, 200, 255]",0.1,0.0,0.24,0.16,0.24,0.01,0.26
195,"[677, 282, 206, 263]",0.06,0.0,0.22,0.2,0.19,0.01,0.32
196,"[681, 291, 203, 254]",0.06,0.0,0.18,0.16,0.22,0.0,0.37
197,"[680, 288, 204, 261]",0.05,0.0,0.19,0.2,0.15,0.0,0.4
198,"[678, 282, 205, 263]",0.05,0.0,0.27,0.08,0.21,0.01,0.39
199,"[679, 282, 204, 261]",0.09,0.0,0.3,0.17,0.18,0.01,0.26
200,"[679, 281, 206, 263]",0.07,0.0,0.34,0.12,0.2,0.01,0.27
201,"[677, 286, 205, 258]",0.06,0.0,0.24,0.15,0.2,0.0,0.35
202,"[680, 289, 198, 251]",0.04,0.0,0.17,0.23,0.17,0.0,0.39
203,"[681, 290, 199, 249]",0.06,0.0,0.21,0.17,0.2,0.0,0.35
204,"[679, 289, 202, 255]",0.03,0.0,0.17,0.15,0.2,0.01,0.44
205,"[732, 319, 205, 248]",0.06,0.0,0.07,0.52,0.13,0.01,0.21
206,"[729, 314, 211, 256]",0.05,0.0,0.15,0.26,0.16,0.01,0.37
207,"[728, 316, 210, 257]",0.07,0.0,0.17,0.18,0.14,0.01,0.42
208,"[719, 313, 211, 260]",0.06,0.0,0.11,0.27,0.14,0.01,0.42
209,"[713, 311, 210, 257]",0.07,0.0,0.1,0.23,0.14,0.01,0.45
210,"[713, 303, 206, 254]",0.08,0.0,0.1,0.37,0.22,0.0,0.22
211,"[711, 296, 206, 255]",0.07,0.0,0.24,0.05,0.24,0.0,0.4
212,"[710, 287, 210, 260]",0.1,0.0,0.31,0.07,0.22,0.0,0.29
213,"[707, 282, 211, 263]",0.09,0.0,0.28,0.17,0.17,0.0,0.29
214,"[704, 282, 205, 260]",0.08,0.0,0.26,0.18,0.19,0.0,0.28
215,"[702, 281, 207, 262]",0.05,0.0,0.21,0.11,0.17,0.0,0.45
216,"[703, 282, 205, 259]",0.07,0.0,0.22,0.16,0.19,0.0,0.36
217,"[703, 282, 207, 258]",0.07,0.0,0.21,0.23,0.21,0.01,0.28
218,"[702, 284, 205, 255]",0.05,0.0,0.16,0.15,0.26,0.01,0.38
219,"[700, 287, 202, 254]",0.04,0.0,0.18,0.1,0.28,0.0,0.4
220,"[695, 280, 207, 261]",0.05,0.0,0.16,0.17,0.26,0.0,0.36
221,"[688, 278, 208, 264]",0.04,0.0,0.19,0.1,0.22,0.0,0.45
222,"[679, 281, 208, 264]",0.05,0.0,0.15,0.31,0.15,0.0,0.33
223,"[676, 278, 207, 266]",0.07,0.0,0.18,0.24,0.13,0.0,0.38
224,"[675, 281, 202, 259]",0.05,0.0,0.19,0.18,0.15,0.0,0.42
225,"[677, 278, 201, 259]",0.05,0.0,0.23,0.2,0.14,0.01,0.38
226,"[676, 277, 201, 258]",0.05,0.0,0.19,0.16,0.2,0.0,0.4
227,"[680, 280, 197, 254]",0.05,0.0,0.21,0.25,0.13,0.01,0.36
